Plot Title: 10005377,Plot Title: 10005377,
8/7/2012,5:00,11.321
8/7/2012,6:00,11.321
8/7/2012,7:00,11.297
8/7/2012,8:00,11.297
8/7/2012,9:00,11.297
8/7/2012,10:00,11.37
8/7/2012,11:00,11.492
8/7/2012,12:00,11.686
8/7/2012,13:00,11.929
8/7/2012,14:00,12.219
8/7/2012,15:00,12.316
8/7/2012,16:00,12.437
8/7/2012,17:00,12.63
8/7/2012,18:00,12.751
8/7/2012,19:00,12.992
8/7/2012,20:00,13.497
8/7/2012,21:00,12.968
8/7/2012,22:00,12.896
8/7/2012,23:00,13.209
8/8/2012,0:00,13.329
8/8/2012,1:00,13.257
8/8/2012,2:00,13.233
8/8/2012,3:00,13.281
8/8/2012,4:00,13.161
8/8/2012,5:00,13.088
8/8/2012,6:00,13.04
8/8/2012,7:00,12.992
8/8/2012,8:00,12.92
8/8/2012,9:00,12.799
8/8/2012,10:00,12.727
8/8/2012,11:00,12.823
8/8/2012,12:00,12.92
8/8/2012,13:00,12.992
8/8/2012,14:00,13.064
8/8/2012,15:00,13.137
8/8/2012,16:00,13.281
8/8/2012,17:00,13.522
8/8/2012,18:00,13.762
8/8/2012,19:00,14.026
8/8/2012,20:00,14.361
8/8/2012,21:00,14.481
8/8/2012,22:00,14.361
8/8/2012,23:00,14.218
8/9/2012,0:00,14.002
8/9/2012,1:00,13.906
8/9/2012,2:00,13.882
8/9/2012,3:00,13.786
8/9/2012,4:00,13.714
8/9/2012,5:00,13.618
8/9/2012,6:00,13.497
8/9/2012,7:00,13.401
8/9/2012,8:00,13.305
8/9/2012,9:00,13.305
8/9/2012,10:00,13.281
8/9/2012,11:00,13.281
8/9/2012,12:00,13.281
8/9/2012,13:00,13.305
8/9/2012,14:00,13.377
8/9/2012,15:00,13.497
8/9/2012,16:00,13.57
8/9/2012,17:00,13.618
8/9/2012,18:00,13.69
8/9/2012,19:00,13.738
8/9/2012,20:00,13.738
8/9/2012,21:00,13.666
8/9/2012,22:00,13.57
8/9/2012,23:00,13.497
8/10/2012,0:00,13.425
8/10/2012,1:00,13.377
8/10/2012,2:00,13.329
8/10/2012,3:00,13.281
8/10/2012,4:00,13.233
8/10/2012,5:00,13.161
8/10/2012,6:00,13.112
8/10/2012,7:00,13.04
8/10/2012,8:00,12.944
8/10/2012,9:00,12.896
8/10/2012,10:00,12.92
8/10/2012,11:00,12.992
8/10/2012,12:00,13.137
8/10/2012,13:00,13.281
8/10/2012,14:00,13.449
8/10/2012,15:00,13.738
8/10/2012,16:00,14.074
8/10/2012,17:00,14.242
8/10/2012,18:00,14.266
8/10/2012,19:00,14.337
8/10/2012,20:00,14.433
8/10/2012,21:00,14.457
8/10/2012,22:00,14.337
8/10/2012,23:00,14.17
8/11/2012,0:00,14.026
8/11/2012,1:00,13.954
8/11/2012,2:00,13.978
8/11/2012,3:00,13.954
8/11/2012,4:00,13.834
8/11/2012,5:00,13.714
8/11/2012,6:00,13.57
8/11/2012,7:00,13.473
8/11/2012,8:00,13.353
8/11/2012,9:00,13.257
8/11/2012,10:00,13.209
8/11/2012,11:00,13.185
8/11/2012,12:00,13.233
8/11/2012,13:00,13.329
8/11/2012,14:00,13.522
8/11/2012,15:00,13.834
8/11/2012,16:00,14.266
8/11/2012,17:00,14.721
8/11/2012,18:00,14.888
8/11/2012,19:00,14.84
8/11/2012,20:00,14.721
8/11/2012,21:00,14.649
8/11/2012,22:00,14.577
8/11/2012,23:00,14.673
8/12/2012,0:00,14.768
8/12/2012,1:00,14.721
8/12/2012,2:00,14.649
8/12/2012,3:00,14.505
8/12/2012,4:00,14.409
8/12/2012,5:00,14.314
8/12/2012,6:00,14.218
8/12/2012,7:00,14.098
8/12/2012,8:00,14.026
8/12/2012,9:00,13.93
8/12/2012,10:00,13.906
8/12/2012,11:00,13.978
8/12/2012,12:00,14.026
8/12/2012,13:00,14.146
8/12/2012,14:00,14.29
8/12/2012,15:00,14.553
8/12/2012,16:00,14.864
8/12/2012,17:00,15.199
8/12/2012,18:00,15.581
8/12/2012,19:00,15.724
8/12/2012,20:00,15.772
8/12/2012,21:00,15.867
8/12/2012,22:00,15.772
8/12/2012,23:00,15.461
8/13/2012,0:00,15.247
8/13/2012,1:00,15.151
8/13/2012,2:00,15.103
8/13/2012,3:00,15.079
8/13/2012,4:00,15.031
8/13/2012,5:00,14.936
8/13/2012,6:00,14.84
8/13/2012,7:00,14.768
8/13/2012,8:00,14.697
8/13/2012,9:00,14.649
8/13/2012,10:00,14.625
8/13/2012,11:00,14.625
8/13/2012,12:00,14.745
8/13/2012,13:00,14.792
8/13/2012,14:00,14.912
8/13/2012,15:00,15.127
8/13/2012,16:00,15.342
8/13/2012,17:00,15.461
8/13/2012,18:00,15.605
8/13/2012,19:00,15.629
8/13/2012,20:00,15.676
8/13/2012,21:00,15.629
8/13/2012,22:00,15.533
8/13/2012,23:00,15.39
8/14/2012,0:00,15.199
8/14/2012,1:00,15.031
8/14/2012,2:00,14.912
8/14/2012,3:00,14.816
8/14/2012,4:00,14.721
8/14/2012,5:00,14.673
8/14/2012,6:00,14.577
8/14/2012,7:00,14.481
8/14/2012,8:00,14.409
8/14/2012,9:00,14.361
8/14/2012,10:00,14.361
8/14/2012,11:00,14.385
8/14/2012,12:00,14.481
8/14/2012,13:00,14.529
8/14/2012,14:00,14.649
8/14/2012,15:00,14.864
8/14/2012,16:00,15.151
8/14/2012,17:00,15.629
8/14/2012,18:00,16.058
8/14/2012,19:00,16.177
8/14/2012,20:00,16.082
8/14/2012,21:00,15.963
8/14/2012,22:00,15.915
8/14/2012,23:00,15.915
8/15/2012,0:00,15.843
8/15/2012,1:00,15.7
8/15/2012,2:00,15.557
8/15/2012,3:00,15.485
8/15/2012,4:00,15.461
8/15/2012,5:00,15.485
8/15/2012,6:00,15.461
8/15/2012,7:00,15.39
8/15/2012,8:00,15.342
8/15/2012,9:00,15.27
8/15/2012,10:00,15.27
8/15/2012,11:00,15.342
8/15/2012,12:00,15.414
8/15/2012,13:00,15.557
8/15/2012,14:00,15.652
8/15/2012,15:00,15.748
8/15/2012,16:00,15.819
8/15/2012,17:00,15.843
8/15/2012,18:00,15.867
8/15/2012,19:00,15.867
8/15/2012,20:00,15.819
8/15/2012,21:00,15.748
8/15/2012,22:00,15.7
8/15/2012,23:00,15.7
8/16/2012,0:00,15.652
8/16/2012,1:00,15.581
8/16/2012,2:00,15.485
8/16/2012,3:00,15.39
8/16/2012,4:00,15.27
8/16/2012,5:00,15.175
8/16/2012,6:00,15.079
8/16/2012,7:00,14.984
8/16/2012,8:00,14.912
8/16/2012,9:00,14.864
8/16/2012,10:00,14.792
8/16/2012,11:00,14.792
8/16/2012,12:00,14.816
8/16/2012,13:00,14.864
8/16/2012,14:00,14.936
8/16/2012,15:00,15.008
8/16/2012,16:00,15.127
8/16/2012,17:00,15.151
8/16/2012,18:00,15.223
8/16/2012,19:00,15.199
8/16/2012,20:00,15.175
8/16/2012,21:00,15.175
8/16/2012,22:00,15.079
8/16/2012,23:00,15.008
8/17/2012,0:00,14.912
8/17/2012,1:00,14.792
8/17/2012,2:00,14.673
8/17/2012,3:00,14.577
8/17/2012,4:00,14.481
8/17/2012,5:00,14.385
8/17/2012,6:00,14.29
8/17/2012,7:00,14.218
8/17/2012,8:00,14.122
8/17/2012,9:00,14.05
8/17/2012,10:00,14.05
8/17/2012,11:00,14.098
8/17/2012,12:00,14.194
8/17/2012,13:00,14.29
8/17/2012,14:00,14.481
8/17/2012,15:00,14.697
8/17/2012,16:00,14.936
8/17/2012,17:00,15.055
8/17/2012,18:00,15.223
8/17/2012,19:00,15.414
8/17/2012,20:00,15.414
8/17/2012,21:00,15.366
8/17/2012,22:00,15.342
8/17/2012,23:00,15.151
8/18/2012,0:00,14.912
8/18/2012,1:00,14.745
8/18/2012,2:00,14.601
8/18/2012,3:00,14.481
8/18/2012,4:00,14.361
8/18/2012,5:00,14.17
8/18/2012,6:00,13.978
8/18/2012,7:00,13.786
8/18/2012,8:00,13.618
8/18/2012,9:00,13.473
8/18/2012,10:00,13.377
8/18/2012,11:00,13.401
8/18/2012,12:00,13.497
8/18/2012,13:00,13.594
8/18/2012,14:00,13.762
8/18/2012,15:00,13.858
8/18/2012,16:00,13.978
8/18/2012,17:00,14.026
8/18/2012,18:00,14.026
8/18/2012,19:00,13.978
8/18/2012,20:00,13.954
8/18/2012,21:00,13.93
8/18/2012,22:00,13.906
8/18/2012,23:00,13.882
8/19/2012,0:00,13.81
8/19/2012,1:00,13.762
8/19/2012,2:00,13.69
8/19/2012,3:00,13.594
8/19/2012,4:00,13.497
8/19/2012,5:00,13.449
8/19/2012,6:00,13.353
8/19/2012,7:00,13.353
8/19/2012,8:00,13.305
8/19/2012,9:00,12.944
8/19/2012,10:00,12.364
8/19/2012,11:00,12.171
8/19/2012,12:00,12.074
8/19/2012,13:00,12.098
8/19/2012,14:00,11.977
8/19/2012,15:00,12.122
8/19/2012,16:00,12.243
8/19/2012,17:00,12.364
8/19/2012,18:00,12.509
8/19/2012,19:00,12.63
8/19/2012,20:00,12.678
8/19/2012,21:00,12.751
8/19/2012,22:00,12.823
8/19/2012,23:00,12.847
8/20/2012,0:00,12.799
8/20/2012,1:00,12.727
8/20/2012,2:00,12.703
8/20/2012,3:00,12.606
8/20/2012,4:00,12.534
8/20/2012,5:00,12.461
8/20/2012,6:00,12.413
8/20/2012,7:00,12.364
8/20/2012,8:00,12.316
8/20/2012,9:00,12.292
8/20/2012,10:00,12.268
8/20/2012,11:00,12.268
8/20/2012,12:00,12.268
8/20/2012,13:00,12.292
8/20/2012,14:00,12.292
8/20/2012,15:00,12.316
8/20/2012,16:00,12.316
8/20/2012,17:00,12.316
8/20/2012,18:00,12.316
8/20/2012,19:00,12.316
8/20/2012,20:00,12.292
8/20/2012,21:00,12.268
8/20/2012,22:00,11.832
8/20/2012,23:00,11.492
8/21/2012,0:00,11.394
8/21/2012,1:00,11.297
8/21/2012,2:00,10.98
8/21/2012,3:00,11.005
8/21/2012,4:00,11.078
8/21/2012,5:00,11.053
8/21/2012,6:00,11.053
8/21/2012,7:00,11.029
8/21/2012,8:00,11.029
8/21/2012,9:00,11.029
8/21/2012,10:00,11.053
8/21/2012,11:00,11.151
8/21/2012,12:00,11.321
8/21/2012,13:00,11.589
8/21/2012,14:00,11.856
8/21/2012,15:00,12.122
8/21/2012,16:00,12.437
8/21/2012,17:00,12.871
8/21/2012,18:00,12.847
8/21/2012,19:00,13.161
8/21/2012,20:00,13.449
8/21/2012,21:00,13.425
8/21/2012,22:00,13.906
8/21/2012,23:00,14.122
8/22/2012,0:00,14.05
8/22/2012,1:00,13.978
8/22/2012,2:00,13.738
8/22/2012,3:00,13.522
8/22/2012,4:00,13.329
8/22/2012,5:00,13.209
8/22/2012,6:00,13.016
8/22/2012,7:00,12.823
8/22/2012,8:00,12.678
8/22/2012,9:00,12.558
8/22/2012,10:00,12.461
8/22/2012,11:00,12.413
8/22/2012,12:00,12.437
8/22/2012,13:00,12.534
8/22/2012,14:00,12.775
8/22/2012,15:00,13.185
8/22/2012,16:00,13.546
8/22/2012,17:00,13.954
8/22/2012,18:00,14.242
8/22/2012,19:00,14.218
8/22/2012,20:00,13.954
8/22/2012,21:00,13.858
8/22/2012,22:00,14.074
8/22/2012,23:00,14.218
8/23/2012,0:00,14.361
8/23/2012,1:00,14.505
8/23/2012,2:00,14.385
8/23/2012,3:00,14.29
8/23/2012,4:00,14.194
8/23/2012,5:00,14.098
8/23/2012,6:00,14.002
8/23/2012,7:00,13.954
8/23/2012,8:00,13.93
8/23/2012,9:00,13.858
8/23/2012,10:00,13.834
8/23/2012,11:00,13.81
8/23/2012,12:00,13.714
8/23/2012,13:00,13.425
8/23/2012,14:00,13.281
8/23/2012,15:00,13.425
8/23/2012,16:00,13.449
8/23/2012,17:00,13.425
8/23/2012,18:00,13.353
8/23/2012,19:00,13.305
8/23/2012,20:00,12.364
8/23/2012,21:00,12.171
8/23/2012,22:00,11.977
8/23/2012,23:00,11.832
8/24/2012,0:00,11.589
8/24/2012,1:00,11.297
8/24/2012,2:00,11.248
8/24/2012,3:00,11.273
8/24/2012,4:00,11.321
8/24/2012,5:00,11.37
8/24/2012,6:00,11.419
8/24/2012,7:00,11.467
8/24/2012,8:00,11.492
8/24/2012,9:00,11.565
8/24/2012,10:00,11.734
8/24/2012,11:00,11.929
8/24/2012,12:00,12.098
8/24/2012,13:00,12.268
8/24/2012,14:00,12.509
8/24/2012,15:00,12.678
8/24/2012,16:00,12.775
8/24/2012,17:00,12.751
8/24/2012,18:00,12.727
8/24/2012,19:00,12.727
8/24/2012,20:00,12.823
8/24/2012,21:00,12.92
8/24/2012,22:00,12.968
8/24/2012,23:00,12.92
8/25/2012,0:00,12.896
8/25/2012,1:00,12.823
8/25/2012,2:00,12.751
8/25/2012,3:00,12.703
8/25/2012,4:00,12.678
8/25/2012,5:00,12.606
8/25/2012,6:00,12.534
8/25/2012,7:00,12.509
8/25/2012,8:00,12.437
8/25/2012,9:00,12.413
8/25/2012,10:00,12.461
8/25/2012,11:00,12.147
8/25/2012,12:00,12.05
8/25/2012,13:00,12.074
8/25/2012,14:00,12.098
8/25/2012,15:00,12.292
8/25/2012,16:00,12.461
8/25/2012,17:00,12.678
8/25/2012,18:00,13.161
8/25/2012,19:00,13.281
8/25/2012,20:00,12.968
8/25/2012,21:00,13.377
8/25/2012,22:00,13.449
8/25/2012,23:00,13.522
8/26/2012,0:00,13.522
8/26/2012,1:00,13.449
8/26/2012,2:00,13.257
8/26/2012,3:00,13.04
8/26/2012,4:00,12.92
8/26/2012,5:00,12.727
8/26/2012,6:00,12.509
8/26/2012,7:00,12.364
8/26/2012,8:00,12.292
8/26/2012,9:00,12.243
8/26/2012,10:00,12.243
8/26/2012,11:00,12.243
8/26/2012,12:00,12.292
8/26/2012,13:00,12.316
8/26/2012,14:00,12.34
8/26/2012,15:00,12.389
8/26/2012,16:00,12.413
8/26/2012,17:00,12.461
8/26/2012,18:00,12.461
8/26/2012,19:00,12.437
8/26/2012,20:00,12.437
8/26/2012,21:00,12.461
8/26/2012,22:00,12.437
8/26/2012,23:00,12.413
8/27/2012,0:00,12.364
8/27/2012,1:00,12.316
8/27/2012,2:00,12.292
8/27/2012,3:00,12.243
8/27/2012,4:00,12.171
8/27/2012,5:00,12.147
8/27/2012,6:00,12.122
8/27/2012,7:00,12.098
8/27/2012,8:00,12.074
8/27/2012,9:00,12.025
8/27/2012,10:00,12.05
8/27/2012,11:00,12.05
8/27/2012,12:00,12.074
8/27/2012,13:00,12.098
8/27/2012,14:00,12.122
8/27/2012,15:00,12.171
8/27/2012,16:00,12.243
8/27/2012,17:00,12.316
8/27/2012,18:00,12.364
8/27/2012,19:00,12.413
8/27/2012,20:00,12.461
8/27/2012,21:00,12.509
8/27/2012,22:00,12.461
8/27/2012,23:00,12.364
8/28/2012,0:00,12.243
8/28/2012,1:00,12.098
8/28/2012,2:00,11.977
8/28/2012,3:00,11.807
8/28/2012,4:00,11.637
8/28/2012,5:00,11.492
8/28/2012,6:00,11.346
8/28/2012,7:00,11.248
8/28/2012,8:00,11.127
8/28/2012,9:00,11.053
8/28/2012,10:00,11.005
8/28/2012,11:00,11.005
8/28/2012,12:00,11.005
8/28/2012,13:00,11.053
8/28/2012,14:00,11.248
8/28/2012,15:00,11.71
8/28/2012,16:00,12.219
8/28/2012,17:00,12.896
8/28/2012,18:00,13.185
8/28/2012,19:00,13.353
8/28/2012,20:00,13.497
8/28/2012,21:00,13.642
8/28/2012,22:00,13.57
8/28/2012,23:00,13.329
8/29/2012,0:00,13.112
8/29/2012,1:00,12.823
8/29/2012,2:00,12.582
8/29/2012,3:00,12.34
8/29/2012,4:00,11.929
8/29/2012,5:00,11.71
8/29/2012,6:00,11.516
8/29/2012,7:00,11.273
8/29/2012,8:00,11.078
8/29/2012,9:00,10.956
8/29/2012,10:00,10.883
8/29/2012,11:00,10.834
8/29/2012,12:00,10.858
8/29/2012,13:00,10.932
8/29/2012,14:00,11.078
8/29/2012,15:00,11.394
8/29/2012,16:00,11.929
8/29/2012,17:00,12.485
8/29/2012,18:00,12.727
8/29/2012,19:00,12.678
8/29/2012,20:00,12.485
8/29/2012,21:00,12.268
8/29/2012,22:00,12.098
8/29/2012,23:00,12.074
8/30/2012,0:00,12.171
8/30/2012,1:00,12.268
8/30/2012,2:00,12.316
8/30/2012,3:00,12.243
8/30/2012,4:00,12.098
8/30/2012,5:00,11.904
8/30/2012,6:00,11.71
8/30/2012,7:00,11.492
8/30/2012,8:00,11.297
8/30/2012,9:00,11.151
8/30/2012,10:00,11.127
8/30/2012,11:00,11.102
8/30/2012,12:00,11.151
8/30/2012,13:00,11.2
8/30/2012,14:00,11.394
8/30/2012,15:00,11.613
8/30/2012,16:00,12.001
8/30/2012,17:00,12.389
8/30/2012,18:00,12.606
8/30/2012,19:00,12.558
8/30/2012,20:00,12.389
8/30/2012,21:00,12.268
8/30/2012,22:00,12.171
8/30/2012,23:00,12.171
8/31/2012,0:00,12.316
8/31/2012,1:00,12.461
8/31/2012,2:00,12.485
8/31/2012,3:00,12.461
8/31/2012,4:00,12.413
8/31/2012,5:00,12.364
8/31/2012,6:00,12.316
8/31/2012,7:00,12.268
8/31/2012,8:00,12.219
8/31/2012,9:00,12.147
8/31/2012,10:00,12.122
8/31/2012,11:00,12.122
8/31/2012,12:00,12.147
8/31/2012,13:00,12.147
8/31/2012,14:00,12.195
8/31/2012,15:00,12.219
8/31/2012,16:00,12.268
8/31/2012,17:00,12.243
8/31/2012,18:00,12.195
8/31/2012,19:00,12.147
8/31/2012,20:00,12.098
8/31/2012,21:00,12.05
8/31/2012,22:00,12.001
8/31/2012,23:00,11.953
9/1/2012,0:00,11.904
9/1/2012,1:00,11.856
9/1/2012,2:00,11.783
9/1/2012,3:00,11.71
9/1/2012,4:00,11.686
9/1/2012,5:00,11.613
9/1/2012,6:00,11.565
9/1/2012,7:00,11.516
9/1/2012,8:00,11.443
9/1/2012,9:00,11.346
9/1/2012,10:00,10.834
9/1/2012,11:00,10.565
9/1/2012,12:00,10.516
9/1/2012,13:00,10.443
9/1/2012,14:00,10.369
9/1/2012,15:00,10.247
9/1/2012,16:00,10.345
9/1/2012,17:00,10.492
9/1/2012,18:00,10.59
9/1/2012,19:00,10.565
9/1/2012,20:00,10.516
9/1/2012,21:00,10.492
9/1/2012,22:00,10.492
9/1/2012,23:00,10.418
9/2/2012,0:00,10.296
9/2/2012,1:00,10.198
9/2/2012,2:00,10.1
9/2/2012,3:00,10.124
9/2/2012,4:00,10.173
9/2/2012,5:00,10.198
9/2/2012,6:00,10.222
9/2/2012,7:00,10.271
9/2/2012,8:00,10.247
9/2/2012,9:00,10.247
9/2/2012,10:00,10.271
9/2/2012,11:00,10.394
9/2/2012,12:00,10.369
9/2/2012,13:00,10.418
9/2/2012,14:00,10.59
9/2/2012,15:00,10.785
9/2/2012,16:00,11.005
9/2/2012,17:00,11.127
9/2/2012,18:00,11.224
9/2/2012,19:00,11.224
9/2/2012,20:00,11.175
9/2/2012,21:00,11.224
9/2/2012,22:00,11.224
9/2/2012,23:00,11.175
9/3/2012,0:00,11.053
9/3/2012,1:00,10.932
9/3/2012,2:00,10.834
9/3/2012,3:00,10.81
9/3/2012,4:00,10.834
9/3/2012,5:00,10.834
9/3/2012,6:00,10.785
9/3/2012,7:00,10.736
9/3/2012,8:00,10.712
9/3/2012,9:00,10.687
9/3/2012,10:00,10.663
9/3/2012,11:00,10.663
9/3/2012,12:00,10.663
9/3/2012,13:00,10.687
9/3/2012,14:00,10.663
9/3/2012,15:00,10.663
9/3/2012,16:00,10.663
9/3/2012,17:00,10.687
9/3/2012,18:00,10.687
9/3/2012,19:00,10.638
9/3/2012,20:00,10.247
9/3/2012,21:00,9.952
9/3/2012,22:00,9.731
9/3/2012,23:00,9.608
9/4/2012,0:00,9.682
9/4/2012,1:00,9.706
9/4/2012,2:00,9.706
9/4/2012,3:00,9.706
9/4/2012,4:00,9.682
9/4/2012,5:00,9.682
9/4/2012,6:00,9.682
9/4/2012,7:00,9.657
9/4/2012,8:00,9.632
9/4/2012,9:00,9.632
9/4/2012,10:00,9.682
9/4/2012,11:00,9.756
9/4/2012,12:00,9.854
9/4/2012,13:00,9.952
9/4/2012,14:00,10.075
9/4/2012,15:00,10.198
9/4/2012,16:00,10.32
9/4/2012,17:00,10.418
9/4/2012,18:00,10.443
9/4/2012,19:00,10.443
9/4/2012,20:00,10.32
9/4/2012,21:00,10.222
9/4/2012,22:00,10.198
9/4/2012,23:00,10.173
9/5/2012,0:00,10.222
9/5/2012,1:00,10.247
9/5/2012,2:00,10.198
9/5/2012,3:00,10.1
9/5/2012,4:00,9.928
9/5/2012,5:00,9.756
9/5/2012,6:00,9.583
9/5/2012,7:00,9.336
9/5/2012,8:00,9.163
9/5/2012,9:00,9.114
9/5/2012,10:00,9.213
9/5/2012,11:00,9.336
9/5/2012,12:00,9.435
9/5/2012,13:00,9.558
9/5/2012,14:00,9.608
9/5/2012,15:00,9.632
9/5/2012,16:00,9.558
9/5/2012,17:00,9.682
9/5/2012,18:00,9.534
9/5/2012,19:00,9.435
9/5/2012,20:00,9.41
9/5/2012,21:00,9.41
9/5/2012,22:00,9.46
9/5/2012,23:00,9.435
9/6/2012,0:00,9.46
9/6/2012,1:00,9.46
9/6/2012,2:00,9.435
9/6/2012,3:00,9.41
9/6/2012,4:00,9.435
9/6/2012,5:00,9.435
9/6/2012,6:00,9.435
9/6/2012,7:00,9.435
9/6/2012,8:00,9.435
9/6/2012,9:00,9.435
9/6/2012,10:00,9.435
9/6/2012,11:00,9.435
9/6/2012,12:00,9.46
9/6/2012,13:00,9.558
9/6/2012,14:00,9.632
9/6/2012,15:00,9.657
9/6/2012,16:00,9.657
9/6/2012,17:00,9.854
9/6/2012,18:00,9.854
9/6/2012,19:00,9.805
9/6/2012,20:00,9.977
9/6/2012,21:00,10.001
9/6/2012,22:00,9.977
9/6/2012,23:00,9.952
9/7/2012,0:00,9.928
9/7/2012,1:00,9.879
9/7/2012,2:00,9.805
9/7/2012,3:00,9.756
9/7/2012,4:00,9.731
9/7/2012,5:00,9.657
9/7/2012,6:00,9.608
9/7/2012,7:00,9.583
9/7/2012,8:00,9.534
9/7/2012,9:00,9.485
9/7/2012,10:00,9.435
9/7/2012,11:00,9.386
9/7/2012,12:00,9.336
9/7/2012,13:00,9.312
9/7/2012,14:00,9.262
9/7/2012,15:00,9.312
9/7/2012,16:00,9.435
9/7/2012,17:00,9.534
9/7/2012,18:00,9.657
9/7/2012,19:00,9.756
9/7/2012,20:00,9.805
9/7/2012,21:00,9.854
9/7/2012,22:00,9.829
9/7/2012,23:00,9.78
9/8/2012,0:00,9.706
9/8/2012,1:00,9.632
9/8/2012,2:00,9.534
9/8/2012,3:00,9.435
9/8/2012,4:00,9.336
9/8/2012,5:00,9.262
9/8/2012,6:00,9.188
9/8/2012,7:00,9.114
9/8/2012,8:00,9.064
9/8/2012,9:00,9.04
9/8/2012,10:00,9.04
9/8/2012,11:00,9.089
9/8/2012,12:00,9.188
9/8/2012,13:00,9.336
9/8/2012,14:00,9.485
9/8/2012,15:00,9.682
9/8/2012,16:00,9.879
9/8/2012,17:00,9.952
9/8/2012,18:00,9.903
9/8/2012,19:00,9.829
9/8/2012,20:00,9.78
9/8/2012,21:00,9.756
9/8/2012,22:00,9.854
9/8/2012,23:00,9.903
9/9/2012,0:00,9.829
9/9/2012,1:00,9.78
9/9/2012,2:00,9.706
9/9/2012,3:00,9.657
9/9/2012,4:00,9.583
9/9/2012,5:00,9.509
9/9/2012,6:00,9.435
9/9/2012,7:00,9.361
9/9/2012,8:00,9.312
9/9/2012,9:00,9.262
9/9/2012,10:00,9.287
9/9/2012,11:00,9.361
9/9/2012,12:00,9.41
9/9/2012,13:00,9.46
9/9/2012,14:00,9.509
9/9/2012,15:00,9.731
9/9/2012,16:00,10.051
9/9/2012,17:00,10.443
9/9/2012,18:00,10.687
9/9/2012,19:00,10.883
9/9/2012,20:00,11.005
9/9/2012,21:00,10.932
9/9/2012,22:00,10.712
9/9/2012,23:00,10.369
9/10/2012,0:00,10.247
9/10/2012,1:00,10.149
9/10/2012,2:00,9.879
9/10/2012,3:00,9.657
9/10/2012,4:00,9.509
9/10/2012,5:00,9.386
9/10/2012,6:00,9.238
9/10/2012,7:00,9.089
9/10/2012,8:00,8.965
9/10/2012,9:00,8.866
9/10/2012,10:00,8.792
9/10/2012,11:00,8.792
9/10/2012,12:00,8.817
9/10/2012,13:00,8.891
9/10/2012,14:00,9.015
9/10/2012,15:00,9.312
9/10/2012,16:00,9.632
9/10/2012,17:00,9.928
9/10/2012,18:00,9.854
9/10/2012,19:00,9.805
9/10/2012,20:00,9.756
9/10/2012,21:00,9.632
9/10/2012,22:00,9.632
9/10/2012,23:00,9.583
9/11/2012,0:00,9.632
9/11/2012,1:00,9.657
9/11/2012,2:00,9.583
9/11/2012,3:00,9.435
9/11/2012,4:00,9.312
9/11/2012,5:00,9.238
9/11/2012,6:00,9.139
9/11/2012,7:00,9.015
9/11/2012,8:00,8.941
9/11/2012,9:00,8.916
9/11/2012,10:00,8.891
9/11/2012,11:00,8.891
9/11/2012,12:00,9.04
9/11/2012,13:00,9.114
9/11/2012,14:00,9.262
9/11/2012,15:00,9.386
9/11/2012,16:00,9.41
9/11/2012,17:00,9.435
9/11/2012,18:00,9.46
9/11/2012,19:00,9.46
9/11/2012,20:00,9.509
9/11/2012,21:00,9.534
9/11/2012,22:00,9.558
9/11/2012,23:00,9.583
9/12/2012,0:00,9.534
9/12/2012,1:00,9.485
9/12/2012,2:00,9.435
9/12/2012,3:00,9.361
9/12/2012,4:00,9.287
9/12/2012,5:00,9.213
9/12/2012,6:00,9.163
9/12/2012,7:00,9.114
9/12/2012,8:00,9.064
9/12/2012,9:00,9.064
9/12/2012,10:00,9.04
9/12/2012,11:00,9.04
9/12/2012,12:00,9.064
9/12/2012,13:00,9.114
9/12/2012,14:00,9.238
9/12/2012,15:00,9.336
9/12/2012,16:00,9.386
9/12/2012,17:00,9.435
9/12/2012,18:00,9.435
9/12/2012,19:00,9.41
9/12/2012,20:00,9.386
9/12/2012,21:00,9.361
9/12/2012,22:00,9.312
9/12/2012,23:00,9.139
9/13/2012,0:00,9.089
9/13/2012,1:00,8.965
9/13/2012,2:00,8.792
9/13/2012,3:00,8.742
9/13/2012,4:00,8.717
9/13/2012,5:00,8.568
9/13/2012,6:00,8.543
9/13/2012,7:00,8.543
9/13/2012,8:00,8.519
9/13/2012,9:00,8.519
9/13/2012,10:00,8.568
9/13/2012,11:00,8.618
9/13/2012,12:00,8.717
9/13/2012,13:00,8.817
9/13/2012,14:00,8.965
9/13/2012,15:00,9.089
9/13/2012,16:00,9.188
9/13/2012,17:00,9.312
9/13/2012,18:00,9.41
9/13/2012,19:00,9.558
9/13/2012,20:00,9.78
9/13/2012,21:00,9.558
9/13/2012,22:00,9.41
9/13/2012,23:00,9.361
9/14/2012,0:00,9.336
9/14/2012,1:00,9.188
9/14/2012,2:00,9.064
9/14/2012,3:00,8.941
9/14/2012,4:00,8.817
9/14/2012,5:00,8.693
9/14/2012,6:00,8.593
9/14/2012,7:00,8.519
9/14/2012,8:00,8.469
9/14/2012,9:00,8.444
9/14/2012,10:00,8.444
9/14/2012,11:00,8.494
9/14/2012,12:00,8.543
9/14/2012,13:00,8.568
9/14/2012,14:00,8.643
9/14/2012,15:00,8.693
9/14/2012,16:00,8.717
9/14/2012,17:00,8.717
9/14/2012,18:00,8.717
9/14/2012,19:00,8.693
9/14/2012,20:00,8.643
9/14/2012,21:00,8.245
9/14/2012,22:00,8.195
9/14/2012,23:00,8.145
