Plot Title: 10506963,,
Date,"Time, GMT-08:00","Temp, °C (LGR S/N: 10506963, SEN S/N: 10506963)"
02/09/2016,14:00,1.126
02/09/2016,15:00,1.18
02/09/2016,16:00,1.235
02/09/2016,17:00,1.262
02/09/2016,18:00,1.262
02/09/2016,19:00,1.208
02/09/2016,20:00,1.153
02/09/2016,21:00,1.126
02/09/2016,22:00,1.099
02/09/2016,23:00,1.071
02/10/2016,00:00,1.071
02/10/2016,01:00,1.099
02/10/2016,02:00,1.126
02/10/2016,03:00,1.18
02/10/2016,04:00,1.208
02/10/2016,05:00,1.235
02/10/2016,06:00,1.235
02/10/2016,07:00,1.235
02/10/2016,08:00,1.235
02/10/2016,09:00,1.235
02/10/2016,10:00,1.262
02/10/2016,11:00,1.289
02/10/2016,12:00,1.317
02/10/2016,13:00,1.398
02/10/2016,14:00,1.453
02/10/2016,15:00,1.507
02/10/2016,16:00,1.534
02/10/2016,17:00,1.507
02/10/2016,18:00,1.48
02/10/2016,19:00,1.48
02/10/2016,20:00,1.453
02/10/2016,21:00,1.453
02/10/2016,22:00,1.453
02/10/2016,23:00,1.425
02/11/2016,00:00,1.425
02/11/2016,01:00,1.453
02/11/2016,02:00,1.48
02/11/2016,03:00,1.507
02/11/2016,04:00,1.534
02/11/2016,05:00,1.507
02/11/2016,06:00,1.534
02/11/2016,07:00,1.507
02/11/2016,08:00,1.507
02/11/2016,09:00,1.588
02/11/2016,10:00,1.67
02/11/2016,11:00,1.724
02/11/2016,12:00,1.751
02/11/2016,13:00,1.778
02/11/2016,14:00,1.805
02/11/2016,15:00,1.805
02/11/2016,16:00,1.832
02/11/2016,17:00,1.805
02/11/2016,18:00,1.805
02/11/2016,19:00,1.805
02/11/2016,20:00,1.751
02/11/2016,21:00,1.751
02/11/2016,22:00,1.724
02/11/2016,23:00,1.724
02/12/2016,00:00,1.724
02/12/2016,01:00,1.697
02/12/2016,02:00,1.697
02/12/2016,03:00,1.724
02/12/2016,04:00,1.724
02/12/2016,05:00,1.697
02/12/2016,06:00,1.724
02/12/2016,07:00,1.724
02/12/2016,08:00,1.724
02/12/2016,09:00,1.67
02/12/2016,10:00,1.724
02/12/2016,11:00,1.724
02/12/2016,12:00,1.697
02/12/2016,13:00,1.778
02/12/2016,14:00,1.832
02/12/2016,15:00,1.913
02/12/2016,16:00,1.94
02/12/2016,17:00,1.967
02/12/2016,18:00,1.94
02/12/2016,19:00,1.94
02/12/2016,20:00,1.94
02/12/2016,21:00,1.913
02/12/2016,22:00,1.913
02/12/2016,23:00,1.886
02/13/2016,00:00,1.94
02/13/2016,01:00,2.021
02/13/2016,02:00,1.994
02/13/2016,03:00,1.94
02/13/2016,04:00,1.94
02/13/2016,05:00,1.967
02/13/2016,06:00,1.994
02/13/2016,07:00,1.994
02/13/2016,08:00,1.967
02/13/2016,09:00,1.967
02/13/2016,10:00,1.94
02/13/2016,11:00,1.94
02/13/2016,12:00,1.94
02/13/2016,13:00,1.967
02/13/2016,14:00,2.021
02/13/2016,15:00,2.047
02/13/2016,16:00,2.074
02/13/2016,17:00,2.101
02/13/2016,18:00,2.074
02/13/2016,19:00,2.021
02/13/2016,20:00,1.994
02/13/2016,21:00,1.967
02/13/2016,22:00,1.967
02/13/2016,23:00,1.994
02/14/2016,00:00,1.994
02/14/2016,01:00,1.994
02/14/2016,02:00,1.994
02/14/2016,03:00,1.967
02/14/2016,04:00,1.967
02/14/2016,05:00,1.994
02/14/2016,06:00,1.967
02/14/2016,07:00,1.994
02/14/2016,08:00,1.967
02/14/2016,09:00,1.967
02/14/2016,10:00,1.994
02/14/2016,11:00,1.994
02/14/2016,12:00,1.994
02/14/2016,13:00,2.074
02/14/2016,14:00,2.101
02/14/2016,15:00,2.155
02/14/2016,16:00,2.128
02/14/2016,17:00,2.101
02/14/2016,18:00,2.101
02/14/2016,19:00,2.101
02/14/2016,20:00,2.074
02/14/2016,21:00,2.047
02/14/2016,22:00,2.047
02/14/2016,23:00,2.021
02/15/2016,00:00,2.021
02/15/2016,01:00,2.128
02/15/2016,02:00,2.128
02/15/2016,03:00,2.101
02/15/2016,04:00,2.074
02/15/2016,05:00,2.101
02/15/2016,06:00,2.101
02/15/2016,07:00,2.101
02/15/2016,08:00,2.101
02/15/2016,09:00,2.074
02/15/2016,10:00,2.074
02/15/2016,11:00,2.074
02/15/2016,12:00,2.128
02/15/2016,13:00,2.182
02/15/2016,14:00,2.236
02/15/2016,15:00,2.262
02/15/2016,16:00,2.262
02/15/2016,17:00,2.289
02/15/2016,18:00,2.289
02/15/2016,19:00,2.209
02/15/2016,20:00,2.101
02/15/2016,21:00,2.021
02/15/2016,22:00,1.967
02/15/2016,23:00,1.967
02/16/2016,00:00,1.886
02/16/2016,01:00,1.832
02/16/2016,02:00,1.778
02/16/2016,03:00,1.778
02/16/2016,04:00,1.724
02/16/2016,05:00,1.697
02/16/2016,06:00,1.67
02/16/2016,07:00,1.643
02/16/2016,08:00,1.643
02/16/2016,09:00,1.643
02/16/2016,10:00,1.643
02/16/2016,11:00,1.643
02/16/2016,12:00,1.615
02/16/2016,13:00,1.643
02/16/2016,14:00,1.67
02/16/2016,15:00,1.724
02/16/2016,16:00,1.805
02/16/2016,17:00,1.832
02/16/2016,18:00,1.832
02/16/2016,19:00,1.778
02/16/2016,20:00,1.724
02/16/2016,21:00,1.67
02/16/2016,22:00,1.67
02/16/2016,23:00,1.643
02/17/2016,00:00,1.588
02/17/2016,01:00,1.561
02/17/2016,02:00,1.534
02/17/2016,03:00,1.507
02/17/2016,04:00,1.507
02/17/2016,05:00,1.48
02/17/2016,06:00,1.453
02/17/2016,07:00,1.453
02/17/2016,08:00,1.425
02/17/2016,09:00,1.398
02/17/2016,10:00,1.371
02/17/2016,11:00,1.398
02/17/2016,12:00,1.425
02/17/2016,13:00,1.48
02/17/2016,14:00,1.534
02/17/2016,15:00,1.643
02/17/2016,16:00,1.751
02/17/2016,17:00,1.832
02/17/2016,18:00,1.805
02/17/2016,19:00,1.751
02/17/2016,20:00,1.724
02/17/2016,21:00,1.67
02/17/2016,22:00,1.67
02/17/2016,23:00,1.643
02/18/2016,00:00,1.643
02/18/2016,01:00,1.643
02/18/2016,02:00,1.561
02/18/2016,03:00,1.507
02/18/2016,04:00,1.453
02/18/2016,05:00,1.398
02/18/2016,06:00,1.371
02/18/2016,07:00,1.344
02/18/2016,08:00,1.344
02/18/2016,09:00,1.289
02/18/2016,10:00,1.289
02/18/2016,11:00,1.289
02/18/2016,12:00,1.317
02/18/2016,13:00,1.371
02/18/2016,14:00,1.425
02/18/2016,15:00,1.48
02/18/2016,16:00,1.588
02/18/2016,17:00,1.643
02/18/2016,18:00,1.643
02/18/2016,19:00,1.615
02/18/2016,20:00,1.534
02/18/2016,21:00,1.48
02/18/2016,22:00,1.425
02/18/2016,23:00,1.371
02/19/2016,00:00,1.344
02/19/2016,01:00,1.344
02/19/2016,02:00,1.344
02/19/2016,03:00,1.344
02/19/2016,04:00,1.344
02/19/2016,05:00,1.344
02/19/2016,06:00,1.289
02/19/2016,07:00,1.262
02/19/2016,08:00,1.235
02/19/2016,09:00,1.235
02/19/2016,10:00,1.235
02/19/2016,11:00,1.262
02/19/2016,12:00,1.344
02/19/2016,13:00,1.425
02/19/2016,14:00,1.507
02/19/2016,15:00,1.588
02/19/2016,16:00,1.643
02/19/2016,17:00,1.697
02/19/2016,18:00,1.67
02/19/2016,19:00,1.643
02/19/2016,20:00,1.615
02/19/2016,21:00,1.561
02/19/2016,22:00,1.507
02/19/2016,23:00,1.48
02/20/2016,00:00,1.453
02/20/2016,01:00,1.425
02/20/2016,02:00,1.425
02/20/2016,03:00,1.398
02/20/2016,04:00,1.398
02/20/2016,05:00,1.371
02/20/2016,06:00,1.398
02/20/2016,07:00,1.398
02/20/2016,08:00,1.398
02/20/2016,09:00,1.398
02/20/2016,10:00,1.398
02/20/2016,11:00,1.425
