"date","2.5%","50%","97.5%","MP1","MP3","PL3","PL2","UBP3","MP5","MP8","UBP1","UBP2","PL1","UBP4"
2012-01-01,-4.36970036491595,0.01298569519681,4.3599665039774,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2012-02-01,-1.77591313521072,1.68268099913395,5.12536831349064,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2012-03-01,-3.97961370102176,-0.505606033499424,2.96311313183301,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2012-04-01,1.48222590501494,4.91290423608445,8.31862276683918,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2012-05-01,4.03892996925078,7.4456967764249,10.8388291838136,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2012-06-01,8.16312563564166,11.6285622394505,15.0114948542812,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2012-07-01,10.335279982098,13.8078071589869,17.3534034835805,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2012-08-01,12.8991081264945,15.1490422514484,17.2855656010897,16.16,12.59,15.72,15.72,15.46,NA,NA,15.21,15.26,NA,NA
2012-09-01,9.76753277264618,11.7147986479773,13.6255688569434,11.88,9.25,11.17,11.17,11.01,9.62,9.61,10.98,11.05,NA,NA
2012-10-01,3.23453426262892,5.4404942657303,7.62622689841725,6.62,5.85,4.33,4.33,5.6,5.82,6.19,4.97,5.43,NA,NA
2012-11-01,-1.31382562163328,0.681566668688573,2.63794517446816,0.9,2.38,-0.7,-0.7,-1.17,2.02,2.07,0.02,0.07,NA,NA
2012-12-01,-4.32276940169865,-1.56969848676655,0.884551153739899,0.16,0.85,-1.58,-1.58,-3.16,0.55,0.73,-0.51,-0.19,NA,NA
2013-01-01,-1.53279717011855,0.425101241001983,2.42428364227768,0.12,0.65,-0.4,-0.4,-0.54,0.43,0.52,0.02,0.21,NA,NA
2013-02-01,-0.755569460539586,1.47406591080276,3.74817325335538,0.21,0.61,-0.27,-0.27,0.16,0.38,0.36,0.13,0.15,NA,NA
2013-03-01,-2.41350214098244,-0.299459838015315,1.70787618023957,0.23,0.25,-1.09,-1.09,-1,0.23,0.29,0.13,0.22,NA,NA
2013-04-01,-1.15899432596884,0.840793237541796,2.89533446039489,0.23,0.23,-0.14,-0.14,0.31,0.26,0.28,0.12,0.23,NA,NA
2013-05-01,2.39550587643394,5.61432390631462,8.90102448957854,2.71,1.65,5.72,5.72,8.86,3.07,2.19,7.5,5.85,NA,NA
2013-06-01,13.5845111161413,16.0271433194014,18.3153814591867,17.4,13.65,17.66,17.66,17.46,15.68,16.15,18.02,18.62,NA,NA
2013-07-01,14.6906527347119,17.0780484912843,19.2893440452688,18.32,14.92,16.9,16.9,NA,16.04,17.25,17.14,17.66,NA,NA
2013-08-01,14.9935108989815,17.2336100966692,19.2789419278765,18.03,14.79,17.12,17.12,NA,15.49,16.73,16.74,17.29,NA,NA
2013-09-01,11.4954214334951,13.472427402514,15.3877148532145,13.68,11.08,12.54,12.54,NA,12.37,12.54,12.68,13.05,NA,NA
2013-10-01,7.04128994867991,8.93704232985352,10.8776456533782,8.98,7.4,8.47,8.16,NA,7.86,8.01,8.81,8.44,6.44,NA
2013-11-01,-2.95027633943067,0.519895953143687,4.01036064586721,NA,1.97,0.89,1.6,NA,4.06,3.22,NA,1.82,1.56,NA
2013-12-01,-5.27631590838398,-1.78960873240702,1.79203761226703,NA,0.08,-1.43,-0.38,NA,1.92,1.11,NA,-0.28,-0.22,NA
2014-01-01,0.305620627191675,3.69295488174397,7.08693234113355,NA,0.16,-0.21,-0.17,NA,1.44,0.83,NA,0.14,-0.06,NA
2014-02-01,-7.86932244728122,-4.20119011024964,-0.649171716257892,NA,-0.75,-2.8,-2.33,NA,0.97,0.48,NA,-1.79,-2.06,NA
2014-03-01,-3.65640159872891,-0.158616770625508,3.32903192529889,NA,-0.12,-0.42,-0.57,NA,0.48,0.24,NA,-0.99,-0.13,NA
2014-04-01,1.0864997309618,4.41497507417287,7.86243910807899,NA,0.11,3.37,0.78,NA,0.78,0.97,NA,1.88,-0.03,NA
2014-05-01,7.32167789055493,10.7112914389573,14.1309847599208,NA,8.82,13.69,14.91,NA,9.63,11.3,NA,15.82,12.12,NA
