"date","2.5%","50%","97.5%","MP1","MP3","PL3","PL2","UBP3","MP5","MP8","UBP1","UBP2","PL1","UBP4"
2012-01-01,-4.40487697657904,-0.00401712791550212,4.38409253069439,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2012-02-01,-1.8349984901983,1.6715113284173,5.16713107978996,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2012-03-01,-4.03953737713163,-0.511004447876932,3.05277515345771,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2012-04-01,1.44617984457459,4.91218923830181,8.43092205487617,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2012-05-01,3.94285716648276,7.40575270243978,10.9023948537002,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2012-06-01,8.08633435688487,11.612857108858,15.1227733393357,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2012-07-01,10.2921545029693,13.8379516791183,17.3810652224626,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2012-08-01,12.9333015178406,15.1998874806465,17.270722245494,16.16,12.59,15.72,15.72,15.46,NA,NA,15.21,15.26,NA,NA
2012-09-01,9.79046969713288,11.7166236918359,13.6102661903207,11.88,9.25,11.17,11.17,11.01,9.62,9.61,10.98,11.05,NA,NA
2012-10-01,3.21543575218581,5.51262705712541,7.67150345706789,6.62,5.85,4.33,4.33,5.6,5.82,6.19,4.97,5.43,NA,NA
2012-11-01,-1.26987014557115,0.707215145560997,2.62564706608543,0.9,2.38,-0.7,-0.7,-1.17,2.02,2.07,0.02,0.07,NA,NA
2012-12-01,-4.30843643629069,-1.47454582304754,0.915843799822234,0.16,0.85,-1.58,-1.58,-3.16,0.55,0.73,-0.51,-0.19,NA,NA
2013-01-01,-1.48788290062628,0.397737735360708,2.38413174204593,0.12,0.65,-0.4,-0.4,-0.54,0.43,0.52,0.02,0.21,NA,NA
2013-02-01,-0.767611752702864,1.39673976520717,3.76005673359694,0.21,0.61,-0.27,-0.27,0.16,0.38,0.36,0.13,0.15,NA,NA
2013-03-01,-2.35776732676865,-0.281019484613547,1.66860912570734,0.23,0.25,-1.09,-1.09,-1,0.23,0.29,0.13,0.22,NA,NA
2013-04-01,-1.13730761325635,0.792173997671731,2.86526405586085,0.23,0.23,-0.14,-0.14,0.31,0.26,0.28,0.12,0.23,NA,NA
2013-05-01,2.3464709587757,5.41805791003452,8.84813581895202,2.71,1.65,5.72,5.72,8.86,3.07,2.19,7.5,5.85,NA,NA
2013-06-01,13.5892128956694,16.1203439021553,18.3399764288987,17.4,13.65,17.66,17.66,17.46,15.68,16.15,18.02,18.62,NA,NA
2013-07-01,14.7176950220567,17.1509971776747,19.3176551219211,18.32,14.92,16.9,16.9,NA,16.04,17.25,17.14,17.66,NA,NA
2013-08-01,14.9920490797558,17.2716279958941,19.2807345442785,18.03,14.79,17.12,17.12,NA,15.49,16.73,16.74,17.29,NA,NA
2013-09-01,11.489341332969,13.4836905354651,15.4179597241246,13.68,11.08,12.54,12.54,NA,12.37,12.54,12.68,13.05,NA,NA
2013-10-01,7.03213461387628,8.94296676606321,10.8463052411761,8.98,7.4,8.47,8.16,NA,7.86,8.01,8.81,8.44,6.44,NA
2013-11-01,-2.99463527529151,0.516935144659863,4.10664142377237,NA,1.97,0.89,1.6,NA,4.06,3.22,NA,1.82,1.56,NA
2013-12-01,-5.3899941537098,-1.81267470119345,1.76424680599161,NA,0.08,-1.43,-0.38,NA,1.92,1.11,NA,-0.28,-0.22,NA
2014-01-01,0.146406109521624,3.69525207408584,7.12712655020598,NA,0.16,-0.21,-0.17,NA,1.44,0.83,NA,0.14,-0.06,NA
