year,month,model,temperature,rcp,site,date
2083,Mar,Model1,6.71192126099597,8.5,CRD,2083-03-01
2083,Apr,Model1,8.60269433994396,8.5,CRD,2083-04-01
2083,May,Model1,11.3009168948545,8.5,CRD,2083-05-01
2083,Jun,Model1,13.1482416583606,8.5,CRD,2083-06-01
2083,Jul,Model1,15.2536772657069,8.5,CRD,2083-07-01
2083,Aug,Model1,15.7788819044343,8.5,CRD,2083-08-01
2083,Sep,Model1,14.8748382525803,8.5,CRD,2083-09-01
2083,Oct,Model1,17.9531173812472,8.5,CRD,2083-10-01
2083,Nov,Model1,13.9724582290225,8.5,CRD,2083-11-01
2019,Dec,Model1,4.1911485791114,8.5,CRD,2019-12-01
2083,Dec,Model1,11.6706794577343,8.5,CRD,2083-12-01
2084,Jan,Model1,11.3308149556436,8.5,CRD,2084-01-01
2084,Feb,Model1,8.60647348281752,8.5,CRD,2084-02-01
2084,Mar,Model1,7.96199386434896,8.5,CRD,2084-03-01
2084,Apr,Model1,9.9970374225903,8.5,CRD,2084-04-01
2084,May,Model1,12.8668327494077,8.5,CRD,2084-05-01
2084,Jun,Model1,15.0082634630842,8.5,CRD,2084-06-01
2084,Jul,Model1,18.5165018071276,8.5,CRD,2084-07-01
2084,Aug,Model1,18.4846451384266,8.5,CRD,2084-08-01
2084,Sep,Model1,17.5932749309817,8.5,CRD,2084-09-01
2012,Jan,Model1,-0.896406375623202,8.5,CRD,2012-01-01
2084,Oct,Model1,16.7799401953609,8.5,CRD,2084-10-01
2084,Nov,Model1,13.3941233146348,8.5,CRD,2084-11-01
2084,Dec,Model1,10.2036986054872,8.5,CRD,2084-12-01
2085,Jan,Model1,7.97466418460084,8.5,CRD,2085-01-01
2085,Feb,Model1,7.2205354014065,8.5,CRD,2085-02-01
2085,Mar,Model1,8.17603909374646,8.5,CRD,2085-03-01
2085,Apr,Model1,9.97149545417938,8.5,CRD,2085-04-01
2085,May,Model1,12.49348080985,8.5,CRD,2085-05-01
2085,Jun,Model1,14.1480128433167,8.5,CRD,2085-06-01
2085,Jul,Model1,16.4868529394957,8.5,CRD,2085-07-01
2012,Feb,Model1,-1.68891266156896,8.5,CRD,2012-02-01
2085,Aug,Model1,16.572770244248,8.5,CRD,2085-08-01
2085,Sep,Model1,16.1131319490866,8.5,CRD,2085-09-01
2085,Oct,Model1,18.7388648361849,8.5,CRD,2085-10-01
2085,Nov,Model1,15.0881664613644,8.5,CRD,2085-11-01
2085,Dec,Model1,13.2425767997154,8.5,CRD,2085-12-01
2086,Jan,Model1,12.7571360680292,8.5,CRD,2086-01-01
2086,Feb,Model1,10.3096270985128,8.5,CRD,2086-02-01
2086,Mar,Model1,10.7494724296415,8.5,CRD,2086-03-01
2086,Apr,Model1,11.5199992728294,8.5,CRD,2086-04-01
2086,May,Model1,13.8636428880897,8.5,CRD,2086-05-01
2012,Mar,Model1,-2.20696958959647,8.5,CRD,2012-03-01
2086,Jun,Model1,14.8505603228144,8.5,CRD,2086-06-01
2086,Jul,Model1,17.990956427586,8.5,CRD,2086-07-01
2086,Aug,Model1,17.4169001212714,8.5,CRD,2086-08-01
2086,Sep,Model1,16.5201706592664,8.5,CRD,2086-09-01
2086,Oct,Model1,17.834932004717,8.5,CRD,2086-10-01
2086,Nov,Model1,14.6507313084032,8.5,CRD,2086-11-01
2086,Dec,Model1,12.7318429791329,8.5,CRD,2086-12-01
2087,Jan,Model1,11.7362762705191,8.5,CRD,2087-01-01
2087,Feb,Model1,9.83735627892321,8.5,CRD,2087-02-01
2087,Mar,Model1,9.28567737993048,8.5,CRD,2087-03-01
2012,Jan,Model2,-0.38,8.5,CRD,2012-01-01
2012,Oct,Model2,4.4,8.5,CRD,2012-10-01
2012,Apr,Model2,-0.0824357398854788,8.5,CRD,2012-04-01
2087,Apr,Model2,10.8990646968343,8.5,CRD,2087-04-01
2087,May,Model2,13.3051156137164,8.5,CRD,2087-05-01
2087,Jun,Model2,14.496911744867,8.5,CRD,2087-06-01
2087,Jul,Model2,18.1722522367826,8.5,CRD,2087-07-01
2087,Aug,Model2,18.1823222890344,8.5,CRD,2087-08-01
2087,Sep,Model2,16.8317949247886,8.5,CRD,2087-09-01
2087,Oct,Model2,20.37825912902,8.5,CRD,2087-10-01
2087,Nov,Model2,16.6185362433524,8.5,CRD,2087-11-01
2087,Dec,Model2,13.2769798819079,8.5,CRD,2087-12-01
2088,Jan,Model2,13.0943931644701,8.5,CRD,2088-01-01
2012,May,Model2,2.67519032654233,8.5,CRD,2012-05-01
2088,Feb,Model2,9.528442654386,8.5,CRD,2088-02-01
2088,Mar,Model2,9.11818291335598,8.5,CRD,2088-03-01
2088,Apr,Model2,11.5213038111428,8.5,CRD,2088-04-01
2088,May,Model2,14.6200992016571,8.5,CRD,2088-05-01
2088,Jun,Model2,15.2096402884597,8.5,CRD,2088-06-01
2088,Jul,Model2,18.3403849495209,8.5,CRD,2088-07-01
2088,Aug,Model2,17.7788980817542,8.5,CRD,2088-08-01
2088,Sep,Model2,17.0178303155415,8.5,CRD,2088-09-01
2088,Oct,Model2,16.7480062628292,8.5,CRD,2088-10-01
2088,Nov,Model2,13.5864431621919,8.5,CRD,2088-11-01
2012,Jun,Model2,5.97560303803865,8.5,CRD,2012-06-01
2088,Dec,Model2,12.2565346760094,8.5,CRD,2088-12-01
2089,Jan,Model2,13.1949393286944,8.5,CRD,2089-01-01
2089,Feb,Model2,10.7972940321213,8.5,CRD,2089-02-01
2089,Mar,Model2,11.1098351126529,8.5,CRD,2089-03-01
2089,Apr,Model2,12.9857652877563,8.5,CRD,2089-04-01
2089,May,Model2,15.346434817465,8.5,CRD,2089-05-01
2089,Jun,Model2,15.9080978949293,8.5,CRD,2089-06-01
2089,Jul,Model2,19.806254052619,8.5,CRD,2089-07-01
2089,Aug,Model2,19.3170319525606,8.5,CRD,2089-08-01
2089,Sep,Model2,17.8620886082763,8.5,CRD,2089-09-01
2012,Jul,Model2,9.0545176159847,8.5,CRD,2012-07-01
2089,Oct,Model2,21.0184479345133,8.5,CRD,2089-10-01
2089,Nov,Model2,16.7828904810816,8.5,CRD,2089-11-01
2089,Dec,Model2,13.9966026618968,8.5,CRD,2089-12-01
2090,Jan,Model2,10.265586287743,8.5,CRD,2090-01-01
2090,Feb,Model2,8.24256333535605,8.5,CRD,2090-02-01
2090,Mar,Model2,9.53981667253984,8.5,CRD,2090-03-01
2090,Apr,Model2,11.7678252811521,8.5,CRD,2090-04-01
2090,May,Model2,14.238845106617,8.5,CRD,2090-05-01
2090,Jun,Model2,15.4336677903059,8.5,CRD,2090-06-01
2090,Jul,Model2,18.2391379981881,8.5,CRD,2090-07-01
2012,Aug,Model2,10.6612678795648,8.5,CRD,2012-08-01
2090,Aug,Model2,17.9824315374128,8.5,CRD,2090-08-01
2090,Sep,Model2,16.8025038301589,8.5,CRD,2090-09-01
2090,Oct,Model2,17.8665342832573,8.5,CRD,2090-10-01
2090,Nov,Model2,12.7792266735221,8.5,CRD,2090-11-01
2090,Dec,Model2,10.3621419047227,8.5,CRD,2090-12-01
2091,Jan,Model2,9.92825794495707,8.5,CRD,2091-01-01
2091,Feb,Model2,8.39187708789121,8.5,CRD,2091-02-01
2091,Mar,Model2,9.83264874791269,8.5,CRD,2091-03-01
2091,Apr,Model2,11.7006034084465,8.5,CRD,2091-04-01
2091,May,Model2,13.5456446046814,8.5,CRD,2091-05-01
2012,Sep,Model2,10.3854065568219,8.5,CRD,2012-09-01
2091,Jun,Model2,14.7349517637736,8.5,CRD,2091-06-01
2091,Jul,Model2,18.2390352280219,8.5,CRD,2091-07-01
2091,Aug,Model2,18.3911837755163,8.5,CRD,2091-08-01
2091,Sep,Model2,17.3050647868296,8.5,CRD,2091-09-01
2091,Oct,Model2,17.1317178949463,8.5,CRD,2091-10-01
2091,Nov,Model2,14.2026903071538,8.5,CRD,2091-11-01
2091,Dec,Model2,13.0296623916121,8.5,CRD,2091-12-01
2092,Jan,Model2,10.7540657258367,8.5,CRD,2092-01-01
2092,Feb,Model2,8.79504712154084,8.5,CRD,2092-02-01
2092,Mar,Model2,8.68694953322024,8.5,CRD,2092-03-01
2012,Oct,Model2,7.53969467290998,8.5,CRD,2012-10-01
2092,Apr,Model2,9.83292942173092,8.5,CRD,2092-04-01
2092,May,Model2,12.6263864271824,8.5,CRD,2092-05-01
2092,Jun,Model2,14.025031336977,8.5,CRD,2092-06-01
2092,Jul,Model2,16.5572971994224,8.5,CRD,2092-07-01
2092,Aug,Model2,16.9160580255898,8.5,CRD,2092-08-01
2092,Sep,Model2,16.795444158315,8.5,CRD,2092-09-01
2092,Oct,Model2,19.927033166298,8.5,CRD,2092-10-01
2092,Nov,Model2,15.5448726513221,8.5,CRD,2092-11-01
2092,Dec,Model2,13.1041536431252,8.5,CRD,2092-12-01
2093,Jan,Model2,10.741067691301,8.5,CRD,2093-01-01
2012,Nov,Model2,3.77473017528796,8.5,CRD,2012-11-01
2093,Feb,Model2,8.16359881713553,8.5,CRD,2093-02-01
2093,Mar,Model2,9.78968637514147,8.5,CRD,2093-03-01
2093,Apr,Model2,11.6289410054827,8.5,CRD,2093-04-01
2093,May,Model2,14.2861172572242,8.5,CRD,2093-05-01
2093,Jun,Model2,15.0719835162671,8.5,CRD,2093-06-01
2093,Jul,Model2,18.0332110936452,8.5,CRD,2093-07-01
2093,Aug,Model2,17.6604537974341,8.5,CRD,2093-08-01
2093,Sep,Model2,16.6331697400187,8.5,CRD,2093-09-01
2093,Oct,Model2,17.4781177471111,8.5,CRD,2093-10-01
2093,Nov,Model2,14.5349236729326,8.5,CRD,2093-11-01
2012,Dec,Model2,2.63162343576766,8.5,CRD,2012-12-01
2093,Dec,Model2,12.3781117359423,8.5,CRD,2093-12-01
2094,Jan,Model2,11.4596261855346,8.5,CRD,2094-01-01
2094,Feb,Model2,8.51936885761386,8.5,CRD,2094-02-01
2094,Mar,Model2,8.67432150484478,8.5,CRD,2094-03-01
2094,Apr,Model2,10.4576261148841,8.5,CRD,2094-04-01
2094,May,Model2,12.9659705200505,8.5,CRD,2094-05-01
2094,Jun,Model2,14.2655234316004,8.5,CRD,2094-06-01
2094,Jul,Model2,17.6848594401066,8.5,CRD,2094-07-01
2094,Aug,Model2,17.1577454862976,8.5,CRD,2094-08-01
2094,Sep,Model2,16.360005767047,8.5,CRD,2094-09-01
2013,Jan,Model2,0.243968210284752,8.5,CRD,2013-01-01
2094,Oct,Model2,18.7490984576465,8.5,CRD,2094-10-01
2094,Nov,Model2,14.9272368435151,8.5,CRD,2094-11-01
2094,Dec,Model2,12.0554822988502,8.5,CRD,2094-12-01
2095,Jan,Model2,11.8571335640878,8.5,CRD,2095-01-01
2095,Feb,Model2,8.7368696644744,8.5,CRD,2095-02-01
2095,Mar,Model2,9.46534008858029,8.5,CRD,2095-03-01
2095,Apr,Model2,11.2503123068016,8.5,CRD,2095-04-01
2095,May,Model2,13.6689736497407,8.5,CRD,2095-05-01
2095,Jun,Model2,15.1307020376764,8.5,CRD,2095-06-01
2095,Jul,Model2,18.3349053868898,8.5,CRD,2095-07-01
2012,Nov,Model2,0.71,8.5,CRD,2012-11-01
2013,Feb,Model2,-1.23020017553827,8.5,CRD,2013-02-01
2095,Aug,Model2,18.0546546930599,8.5,CRD,2095-08-01
2095,Sep,Model2,16.7645585666211,8.5,CRD,2095-09-01
2095,Oct,Model2,18.0560949243257,8.5,CRD,2095-10-01
2095,Nov,Model2,14.5241262205547,8.5,CRD,2095-11-01
2095,Dec,Model2,11.645363708628,8.5,CRD,2095-12-01
2096,Jan,Model2,11.062633199192,8.5,CRD,2096-01-01
2096,Feb,Model2,9.08056106254883,8.5,CRD,2096-02-01
2096,Mar,Model2,9.49697307141962,8.5,CRD,2096-03-01
2096,Apr,Model2,10.3604019350799,8.5,CRD,2096-04-01
2096,May,Model2,14.0195413704434,8.5,CRD,2096-05-01
2013,Mar,Model2,-1.01630733739952,8.5,CRD,2013-03-01
2096,Jun,Model2,15.4671056026023,8.5,CRD,2096-06-01
2096,Jul,Model2,18.8386657641095,8.5,CRD,2096-07-01
2096,Aug,Model2,18.5480249529326,8.5,CRD,2096-08-01
2096,Sep,Model2,17.3510893007488,8.5,CRD,2096-09-01
2096,Oct,Model2,19.4342202813883,8.5,CRD,2096-10-01
2096,Nov,Model2,15.8161286839107,8.5,CRD,2096-11-01
2096,Dec,Model2,13.466496228001,8.5,CRD,2096-12-01
2097,Jan,Model2,11.2221036895837,8.5,CRD,2097-01-01
2097,Feb,Model2,8.8196738429093,8.5,CRD,2097-02-01
2097,Mar,Model2,8.56895956565566,8.5,CRD,2097-03-01
2013,Apr,Model2,0.831243826680518,8.5,CRD,2013-04-01
2097,Apr,Model2,10.3479271559189,8.5,CRD,2097-04-01
2097,May,Model2,13.2976598760639,8.5,CRD,2097-05-01
2097,Jun,Model2,14.8132044054579,8.5,CRD,2097-06-01
2097,Jul,Model2,17.8969696240561,8.5,CRD,2097-07-01
2097,Aug,Model2,17.7879338099016,8.5,CRD,2097-08-01
2097,Sep,Model2,17.0607752026717,8.5,CRD,2097-09-01
2097,Oct,Model2,20.0092117461114,8.5,CRD,2097-10-01
2097,Nov,Model2,16.0864560896642,8.5,CRD,2097-11-01
2097,Dec,Model2,12.9897060371874,8.5,CRD,2097-12-01
2098,Jan,Model2,10.2309128668908,8.5,CRD,2098-01-01
2013,May,Model2,3.41266573077121,8.5,CRD,2013-05-01
2098,Feb,Model2,6.98750512496826,8.5,CRD,2098-02-01
2098,Mar,Model2,8.38040972875435,8.5,CRD,2098-03-01
2098,Apr,Model2,10.4950025704825,8.5,CRD,2098-04-01
2098,May,Model2,13.6985357155944,8.5,CRD,2098-05-01
2098,Jun,Model2,15.2575680411936,8.5,CRD,2098-06-01
2098,Jul,Model2,19.2352090077321,8.5,CRD,2098-07-01
2098,Aug,Model2,18.6281011870668,8.5,CRD,2098-08-01
2098,Sep,Model2,17.7381227099813,8.5,CRD,2098-09-01
2098,Oct,Model2,20.1881063243324,8.5,CRD,2098-10-01
2098,Nov,Model2,15.4572297999496,8.5,CRD,2098-11-01
2013,Jun,Model2,6.51406008580692,8.5,CRD,2013-06-01
2098,Dec,Model2,12.6277785382776,8.5,CRD,2098-12-01
2099,Jan,Model2,12.2221133441909,8.5,CRD,2099-01-01
2099,Feb,Model2,9.49050808845949,8.5,CRD,2099-02-01
2099,Mar,Model2,10.1865196422084,8.5,CRD,2099-03-01
2099,Apr,Model2,12.2664211034677,8.5,CRD,2099-04-01
2099,May,Model2,15.6006966062451,8.5,CRD,2099-05-01
2099,Jun,Model2,16.0433636269005,8.5,CRD,2099-06-01
2099,Jul,Model2,18.9178967616556,8.5,CRD,2099-07-01
2099,Aug,Model2,18.7101513561786,8.5,CRD,2099-08-01
2099,Sep,Model2,17.4560519324572,8.5,CRD,2099-09-01
2013,Jul,Model2,8.6524004101331,8.5,CRD,2013-07-01
2099,Oct,Model2,20.0979157980704,8.5,CRD,2099-10-01
2099,Nov,Model2,16.3596784733303,8.5,CRD,2099-11-01
2099,Dec,Model2,13.1491354151604,8.5,CRD,2099-12-01
2100,Jan,Model2,11.8243218766533,8.5,CRD,2100-01-01
2100,Feb,Model2,8.59503109058356,8.5,CRD,2100-02-01
2100,Mar,Model2,9.68635037687721,8.5,CRD,2100-03-01
2100,Apr,Model2,12.8300673791858,8.5,CRD,2100-04-01
2100,May,Model2,15.1787827067107,8.5,CRD,2100-05-01
2100,Jun,Model2,15.8033059475091,8.5,CRD,2100-06-01
2100,Jul,Model2,18.5990215740328,8.5,CRD,2100-07-01
2013,Aug,Model2,10.5118162625864,8.5,CRD,2013-08-01
2100,Aug,Model2,18.3550861296362,8.5,CRD,2100-08-01
2100,Sep,Model2,17.4428671610907,8.5,CRD,2100-09-01
2100,Oct,Model2,20.4491313255449,8.5,CRD,2100-10-01
2100,Nov,Model2,17.6661016719861,8.5,CRD,2100-11-01
2100,Dec,Model2,13.7014605804989,8.5,CRD,2100-12-01
2013,Sep,Model2,10.7518663886923,8.5,CRD,2013-09-01
2013,Oct,Model2,8.8727825628297,8.5,CRD,2013-10-01
2013,Nov,Model2,4.87892028038048,8.5,CRD,2013-11-01
2012,Dec,Model2,0.02,8.5,CRD,2012-12-01
2013,Dec,Model2,1.54750555713701,8.5,CRD,2013-12-01
2014,Jan,Model2,0.412274377171693,8.5,CRD,2014-01-01
2014,Feb,Model2,-1.2659045665294,8.5,CRD,2014-02-01
2014,Mar,Model2,-1.88042067158208,8.5,CRD,2014-03-01
2014,Apr,Model2,0.343303096623544,8.5,CRD,2014-04-01
2014,May,Model2,3.12307061395312,8.5,CRD,2014-05-01
2014,Jun,Model2,6.39665216117515,8.5,CRD,2014-06-01
2014,Jul,Model2,9.31519582460971,8.5,CRD,2014-07-01
2014,Aug,Model2,10.8528659418017,8.5,CRD,2014-08-01
2014,Sep,Model2,10.3496775360586,8.5,CRD,2014-09-01
2013,Jan,Model2,0.04,8.5,CRD,2013-01-01
2014,Oct,Model2,7.51106102071858,8.5,CRD,2014-10-01
2014,Nov,Model2,4.47684492416311,8.5,CRD,2014-11-01
2014,Dec,Model2,3.03628430403514,8.5,CRD,2014-12-01
2015,Jan,Model2,1.34760055302698,8.5,CRD,2015-01-01
2015,Feb,Model2,0.970557568699041,8.5,CRD,2015-02-01
2015,Mar,Model2,1.18989289923466,8.5,CRD,2015-03-01
2015,Apr,Model2,2.90596095610349,8.5,CRD,2015-04-01
2015,May,Model2,5.20169744080234,8.5,CRD,2015-05-01
2015,Jun,Model2,7.95297946199874,8.5,CRD,2015-06-01
2015,Jul,Model2,10.7063285139843,8.5,CRD,2015-07-01
2013,Feb,Model2,0.16,8.5,CRD,2013-02-01
2015,Aug,Model2,11.71364038191,8.5,CRD,2015-08-01
2015,Sep,Model2,10.8093169223259,8.5,CRD,2015-09-01
2015,Oct,Model2,10.0972188635602,8.5,CRD,2015-10-01
2015,Nov,Model2,7.40385758320714,8.5,CRD,2015-11-01
2015,Dec,Model2,2.71567656043085,8.5,CRD,2015-12-01
2016,Jan,Model2,0.896538673312108,8.5,CRD,2016-01-01
2016,Feb,Model2,-0.178471765384091,8.5,CRD,2016-02-01
2016,Mar,Model2,-0.377971981324075,8.5,CRD,2016-03-01
2016,Apr,Model2,1.63037142325272,8.5,CRD,2016-04-01
2016,May,Model2,4.84124710401721,8.5,CRD,2016-05-01
2013,Mar,Model2,0.11,8.5,CRD,2013-03-01
2016,Jun,Model2,8.10701386548483,8.5,CRD,2016-06-01
2016,Jul,Model2,11.3510136953511,8.5,CRD,2016-07-01
2016,Aug,Model2,12.9309578157199,8.5,CRD,2016-08-01
2016,Sep,Model2,12.0337317466649,8.5,CRD,2016-09-01
2016,Oct,Model2,9.90075915720684,8.5,CRD,2016-10-01
2016,Nov,Model2,7.16740002563147,8.5,CRD,2016-11-01
2016,Dec,Model2,3.91635991195563,8.5,CRD,2016-12-01
2017,Jan,Model2,2.66544268149231,8.5,CRD,2017-01-01
2017,Feb,Model2,2.50699500041892,8.5,CRD,2017-02-01
2017,Mar,Model2,3.30508307610195,8.5,CRD,2017-03-01
2013,Apr,Model2,0.22,8.5,CRD,2013-04-01
2017,Apr,Model2,4.8028128033492,8.5,CRD,2017-04-01
2017,May,Model2,7.25628558263298,8.5,CRD,2017-05-01
2017,Jun,Model2,9.76433037846202,8.5,CRD,2017-06-01
2017,Jul,Model2,11.7385983972537,8.5,CRD,2017-07-01
2017,Aug,Model2,12.3299568867833,8.5,CRD,2017-08-01
2017,Sep,Model2,12.066855924898,8.5,CRD,2017-09-01
2017,Oct,Model2,9.41007125413501,8.5,CRD,2017-10-01
2017,Nov,Model2,6.59089910810992,8.5,CRD,2017-11-01
2017,Dec,Model2,3.86883251752659,8.5,CRD,2017-12-01
2018,Jan,Model2,3.49193067721611,8.5,CRD,2018-01-01
2013,May,Model2,2.89,8.5,CRD,2013-05-01
2018,Feb,Model2,3.31752812922894,8.5,CRD,2018-02-01
2018,Mar,Model2,2.49392681984976,8.5,CRD,2018-03-01
2018,Apr,Model2,2.028449844438,8.5,CRD,2018-04-01
2018,May,Model2,5.07735920873618,8.5,CRD,2018-05-01
2018,Jun,Model2,8.34006031697649,8.5,CRD,2018-06-01
2018,Jul,Model2,10.7925821479156,8.5,CRD,2018-07-01
2018,Aug,Model2,12.0270124593561,8.5,CRD,2018-08-01
2018,Sep,Model2,11.5364876344897,8.5,CRD,2018-09-01
2018,Oct,Model2,9.83707872272287,8.5,CRD,2018-10-01
2018,Nov,Model2,7.573665503565,8.5,CRD,2018-11-01
2013,Jun,Model2,15.09,8.5,CRD,2013-06-01
2018,Dec,Model2,6.5790381812497,8.5,CRD,2018-12-01
2019,Jan,Model2,5.38928502964373,8.5,CRD,2019-01-01
2019,Feb,Model2,4.04009880516817,8.5,CRD,2019-02-01
2019,Mar,Model2,4.23721908992195,8.5,CRD,2019-03-01
2019,Apr,Model2,4.8681788997186,8.5,CRD,2019-04-01
2019,May,Model2,6.73355268547327,8.5,CRD,2019-05-01
2019,Jun,Model2,9.64942193794497,8.5,CRD,2019-06-01
2019,Jul,Model2,11.7294280942087,8.5,CRD,2019-07-01
2019,Aug,Model2,12.7564698079844,8.5,CRD,2019-08-01
2019,Sep,Model2,12.3822879669399,8.5,CRD,2019-09-01
2013,Jul,Model2,15.65,8.5,CRD,2013-07-01
2019,Oct,Model2,9.71516263532075,8.5,CRD,2019-10-01
2019,Nov,Model2,4.51634058658233,8.5,CRD,2019-11-01
2019,Dec,Model2,2.28129404182302,8.5,CRD,2019-12-01
2020,Jan,Model2,1.74049233611816,8.5,CRD,2020-01-01
2020,Feb,Model2,0.808335467205769,8.5,CRD,2020-02-01
2020,Mar,Model2,1.49043910561645,8.5,CRD,2020-03-01
2020,Apr,Model2,2.01226737820395,8.5,CRD,2020-04-01
2020,May,Model2,4.53292160008941,8.5,CRD,2020-05-01
2020,Jun,Model2,7.93481594529577,8.5,CRD,2020-06-01
2020,Jul,Model2,10.7110966334748,8.5,CRD,2020-07-01
2012,Feb,Model2,0.05,8.5,CRD,2012-02-01
2013,Aug,Model2,14.4,8.5,CRD,2013-08-01
2020,Aug,Model2,12.549064781696,8.5,CRD,2020-08-01
2020,Sep,Model2,11.9989861100576,8.5,CRD,2020-09-01
2020,Oct,Model2,9.94436819038426,8.5,CRD,2020-10-01
2020,Nov,Model2,8.82534822748526,8.5,CRD,2020-11-01
2020,Dec,Model2,4.98019287541506,8.5,CRD,2020-12-01
2021,Jan,Model2,-0.876825406580457,8.5,CRD,2021-01-01
2021,Feb,Model2,-0.928519146747279,8.5,CRD,2021-02-01
2021,Mar,Model2,-0.425530569847765,8.5,CRD,2021-03-01
2021,Apr,Model2,0.825893932866072,8.5,CRD,2021-04-01
2021,May,Model2,3.58694110736715,8.5,CRD,2021-05-01
2013,Sep,Model2,10.21,8.5,CRD,2013-09-01
2021,Jun,Model2,6.64665168451781,8.5,CRD,2021-06-01
2021,Jul,Model2,9.2794605301715,8.5,CRD,2021-07-01
2021,Aug,Model2,10.902431015846,8.5,CRD,2021-08-01
2021,Sep,Model2,10.5943509763451,8.5,CRD,2021-09-01
2021,Oct,Model2,7.99957653361889,8.5,CRD,2021-10-01
2021,Nov,Model2,3.30642247494036,8.5,CRD,2021-11-01
2021,Dec,Model2,2.33571142113817,8.5,CRD,2021-12-01
2022,Jan,Model2,2.38930352777221,8.5,CRD,2022-01-01
2022,Feb,Model2,2.24770206245011,8.5,CRD,2022-02-01
2022,Mar,Model2,3.30608924074063,8.5,CRD,2022-03-01
2013,Oct,Model2,6.54,8.5,CRD,2013-10-01
2022,Apr,Model2,4.74230790597155,8.5,CRD,2022-04-01
2022,May,Model2,7.03301659400309,8.5,CRD,2022-05-01
2022,Jun,Model2,9.74534330139983,8.5,CRD,2022-06-01
2022,Jul,Model2,11.8644562991704,8.5,CRD,2022-07-01
2022,Aug,Model2,12.5801862602844,8.5,CRD,2022-08-01
2022,Sep,Model2,11.4069011966719,8.5,CRD,2022-09-01
2022,Oct,Model2,9.17563101142396,8.5,CRD,2022-10-01
2022,Nov,Model2,7.77461836173898,8.5,CRD,2022-11-01
2022,Dec,Model2,6.67395062343096,8.5,CRD,2022-12-01
2023,Jan,Model2,4.15080115652802,8.5,CRD,2023-01-01
2013,Nov,Model2,2.13,8.5,CRD,2013-11-01
2023,Feb,Model2,4.23988657321587,8.5,CRD,2023-02-01
2023,Mar,Model2,4.64904336141647,8.5,CRD,2023-03-01
2023,Apr,Model2,4.87121252123173,8.5,CRD,2023-04-01
2023,May,Model2,6.95522936294658,8.5,CRD,2023-05-01
2023,Jun,Model2,9.44656169012883,8.5,CRD,2023-06-01
2023,Jul,Model2,11.4234860751126,8.5,CRD,2023-07-01
2023,Aug,Model2,12.47834203923,8.5,CRD,2023-08-01
2023,Sep,Model2,12.7300087702154,8.5,CRD,2023-09-01
2023,Oct,Model2,13.2651796807785,8.5,CRD,2023-10-01
2023,Nov,Model2,9.86998514711786,8.5,CRD,2023-11-01
2013,Dec,Model2,0.14,8.5,CRD,2013-12-01
2023,Dec,Model2,6.26830591000256,8.5,CRD,2023-12-01
2024,Jan,Model2,2.3949271376934,8.5,CRD,2024-01-01
2024,Feb,Model2,1.7886718635009,8.5,CRD,2024-02-01
2024,Mar,Model2,2.12065317008736,8.5,CRD,2024-03-01
2024,Apr,Model2,3.63444753698827,8.5,CRD,2024-04-01
2024,May,Model2,6.08899248558648,8.5,CRD,2024-05-01
2024,Jun,Model2,8.7834161896531,8.5,CRD,2024-06-01
2024,Jul,Model2,10.8948214149512,8.5,CRD,2024-07-01
2024,Aug,Model2,11.8885980002388,8.5,CRD,2024-08-01
2024,Sep,Model2,11.8279761507881,8.5,CRD,2024-09-01
2014,Jan,Model2,0.51,8.5,CRD,2014-01-01
2024,Oct,Model2,9.11423655594354,8.5,CRD,2024-10-01
2024,Nov,Model2,4.78624962771882,8.5,CRD,2024-11-01
2024,Dec,Model2,2.80262125516375,8.5,CRD,2024-12-01
2025,Jan,Model2,2.7897106649445,8.5,CRD,2025-01-01
2025,Feb,Model2,1.82057263437905,8.5,CRD,2025-02-01
2025,Mar,Model2,2.66394024143911,8.5,CRD,2025-03-01
2025,Apr,Model2,2.66408906361084,8.5,CRD,2025-04-01
2025,May,Model2,5.29310843488364,8.5,CRD,2025-05-01
2025,Jun,Model2,8.61739933960984,8.5,CRD,2025-06-01
2025,Jul,Model2,10.2644204838127,8.5,CRD,2025-07-01
2014,Feb,Model2,0.05,8.5,CRD,2014-02-01
2025,Aug,Model2,11.7237359061309,8.5,CRD,2025-08-01
2025,Sep,Model2,11.491310847409,8.5,CRD,2025-09-01
2025,Oct,Model2,8.94752968400622,8.5,CRD,2025-10-01
2025,Nov,Model2,5.96724254416801,8.5,CRD,2025-11-01
2025,Dec,Model2,4.69102463888137,8.5,CRD,2025-12-01
2026,Jan,Model2,1.2812330867278,8.5,CRD,2026-01-01
2026,Feb,Model2,1.3818958191564,8.5,CRD,2026-02-01
2026,Mar,Model2,4.06106436063153,8.5,CRD,2026-03-01
2026,Apr,Model2,6.51279684743133,8.5,CRD,2026-04-01
2026,May,Model2,8.42712386728318,8.5,CRD,2026-05-01
2014,Mar,Model2,0.02,8.5,CRD,2014-03-01
2026,Jun,Model2,10.2838420329209,8.5,CRD,2026-06-01
2026,Jul,Model2,12.0420676256241,8.5,CRD,2026-07-01
2026,Aug,Model2,12.8106356470119,8.5,CRD,2026-08-01
2026,Sep,Model2,12.7022569326026,8.5,CRD,2026-09-01
2026,Oct,Model2,10.8956376407963,8.5,CRD,2026-10-01
2026,Nov,Model2,8.70142405764739,8.5,CRD,2026-11-01
2026,Dec,Model2,6.47376006868471,8.5,CRD,2026-12-01
