"date","2.5%","50%","97.5%","MP1","MP3","PL3","PL2","UBP3","MP5","MP8","UBP1","UBP2","PL1","UBP4"
2012-01-01,-4.38170442155782,0.0109013286978257,4.36105467221991,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2012-02-01,-1.21684185903091,1.66315797652366,4.50954622236983,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2012-03-01,-3.3958745099585,-0.508703383628862,2.39393685213547,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2012-04-01,1.9811037395368,4.85646970536682,7.69904626757358,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2012-05-01,4.54768173986915,7.37144330003343,10.2232895792711,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2012-06-01,8.64109543840537,11.5330528833796,14.3747767947466,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2012-07-01,10.7942121683207,13.7137498540712,16.5917954190758,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2012-08-01,12.972616930288,14.899907792472,16.6754967600944,16.16,12.59,15.72,15.72,15.46,NA,NA,15.21,15.26,NA,NA
2012-09-01,9.63068302103448,11.3004773948864,13.0001578847442,11.88,9.25,11.17,11.17,11.01,9.62,9.61,10.98,11.05,NA,NA
2012-10-01,2.62212386926485,4.27294786220323,5.95053169364629,6.62,5.85,4.33,4.33,5.6,5.82,6.19,4.97,5.43,NA,NA
2012-11-01,-1.87213267896229,-0.147901639054094,1.64138553257251,0.9,2.38,-0.7,-0.7,-1.17,2.02,2.07,0.02,0.07,NA,NA
2012-12-01,-4.42116286826842,-2.41066247739282,-0.602074767347134,0.16,0.85,-1.58,-1.58,-3.16,0.55,0.73,-0.51,-0.19,NA,NA
2013-01-01,-1.58519158276273,0.138192475271856,1.91624474645472,0.12,0.65,-0.4,-0.4,-0.54,0.43,0.52,0.02,0.21,NA,NA
2013-02-01,-0.887716873674418,1.16160336576841,3.35388006843915,0.21,0.61,-0.27,-0.27,0.16,0.38,0.36,0.13,0.15,NA,NA
2013-03-01,-2.63949643485097,-0.985353019350137,0.731070717390546,0.23,0.25,-1.09,-1.09,-1,0.23,0.29,0.13,0.22,NA,NA
2013-04-01,-1.16732029893735,0.601123241709762,2.47115475733117,0.23,0.23,-0.14,-0.14,0.31,0.26,0.28,0.12,0.23,NA,NA
2013-05-01,5.03676032604847,7.01425634229063,9.13762354416045,2.71,1.65,5.72,5.72,8.86,3.07,2.19,7.5,5.85,NA,NA
2013-06-01,13.8812154282591,16.1573155504388,18.233115726314,17.4,13.65,17.66,17.66,17.46,15.68,16.15,18.02,18.62,NA,NA
2013-07-01,14.4724654559526,16.3342043921621,18.063875325154,18.32,14.92,16.9,16.9,NA,16.04,17.25,17.14,17.66,NA,NA
2013-08-01,14.8964109893426,16.7073337537642,18.4388304041669,18.03,14.79,17.12,17.12,NA,15.49,16.73,16.74,17.29,NA,NA
2013-09-01,11.1332866479325,12.8281615325095,14.5583492514441,13.68,11.08,12.54,12.54,NA,12.37,12.54,12.68,13.05,NA,NA
2013-10-01,6.9894034541436,8.65173013113046,10.3220957862708,8.98,7.4,8.47,8.16,NA,7.86,8.01,8.81,8.44,6.44,NA
2013-11-01,-1.00707380828478,0.718371204170789,2.40378099986588,NA,1.97,0.89,1.6,NA,4.06,3.22,NA,1.82,1.56,NA
2013-12-01,-3.34407813481789,-1.59593796866594,0.0933114792961271,NA,0.08,-1.43,-0.38,NA,1.92,1.11,NA,-0.28,-0.22,NA
2014-01-01,-0.64952262869696,1.63572831569867,4.06417452423751,NA,0.16,-0.21,-0.17,NA,1.44,0.83,NA,0.14,-0.06,NA
2014-02-01,-5.38582860202866,-3.45907770526395,-1.70602065180942,NA,-0.75,-2.8,-2.33,NA,0.97,0.48,NA,-1.79,-2.06,NA
2014-03-01,-1.97650234047087,-0.307803822963104,1.39501462770443,NA,-0.12,-0.42,-0.57,NA,0.48,0.24,NA,-0.99,-0.13,NA
2014-04-01,2.16702093080265,3.85107616957715,5.590336331411,NA,0.11,3.37,0.78,NA,0.78,0.97,NA,1.88,-0.03,NA
2014-05-01,10.0105889920559,12.2108899320792,14.2325607170583,NA,8.82,13.69,14.91,NA,9.63,11.3,NA,15.82,12.12,NA
2014-06-01,11.4459311365257,13.3963554420449,15.221559453148,NA,12.69,14.37,14.95,NA,13.46,14.9,NA,15.66,13.45,NA
2014-07-01,13.8147529956137,15.5442435169046,17.2174124657621,NA,15.14,15.71,NA,NA,15.6,16.88,NA,NA,NA,NA
2014-08-01,12.630854586951,14.4347765177934,16.3748065596967,NA,13.51,13.61,NA,NA,14.64,15.58,NA,NA,NA,NA
2014-09-01,10.1632213257956,11.9961617931123,13.99059338141,NA,12.09,10.97,NA,11.36,13.19,13.93,11.23,11.43,NA,NA
2014-10-01,4.80441103002839,6.51300336797375,8.29305466509695,NA,NA,5.9,NA,6.59,NA,NA,7.09,7.43,NA,NA
2014-11-01,1.51657190777369,3.49238035396149,5.35191756055928,NA,NA,4.55,NA,3.44,NA,NA,4.77,5.28,NA,NA
2014-12-01,1.06106020057229,2.84900761654749,4.56798988937423,NA,NA,3.44,NA,1.96,NA,NA,3.51,3.4,NA,NA
2015-01-01,1.29545586881881,2.96335328304337,4.6709946526818,NA,NA,2.77,NA,2.34,NA,NA,2.97,2.58,NA,NA
2015-02-01,0.863908876870652,2.65080185004226,4.36209641636603,NA,NA,3.23,NA,3.03,NA,NA,3.74,2.9,NA,NA
2015-03-01,1.94926963206132,3.81796273572697,5.57561725638604,NA,NA,4.6,NA,4.53,NA,NA,4.93,4.52,NA,NA
2015-04-01,4.09601138258175,5.78710852666381,7.45068420965317,NA,NA,6.05,NA,8.11,NA,NA,6.94,6.99,NA,NA
2015-05-01,10.1842259321713,12.308702724375,14.3150372049119,NA,NA,13.7,NA,15.56,NA,NA,11.33,12.28,NA,NA
2015-06-01,9.3591877438196,11.999491072826,14.9164117796803,NA,NA,9.53,NA,14.71,NA,16.04,13.2,13.57,17.04,NA
2015-07-01,13.262568944747,16.1916886557434,19.1382886051818,NA,NA,NA,NA,NA,NA,17.14,NA,NA,16.63,NA
2015-08-01,12.6542192352312,15.5749890178834,18.523832420093,NA,NA,NA,NA,NA,NA,16.12,NA,NA,15.9,NA
2015-09-01,8.14877891288201,10.9782317224304,13.8341114798083,9.74,NA,NA,NA,NA,NA,10.88,NA,9.39,10.51,11.04
2015-10-01,5.82966890712816,8.67915765698577,11.5129014121354,8.07,NA,NA,NA,NA,NA,7.26,NA,7.61,6.67,8.68
2015-11-01,-0.145867825418984,2.76014569699933,5.58614008700942,2.28,NA,NA,NA,NA,NA,4.06,NA,1.18,1.27,NA
2015-12-01,-1.87275222418689,1.0091140820342,3.93128641808763,-0.03,NA,NA,NA,NA,NA,2.1,NA,-0.36,-0.2,NA
2016-01-01,0.507427020286786,3.35728556021941,6.2157900983672,-0.16,NA,NA,NA,NA,NA,1.4,NA,-0.23,-0.51,NA
2016-02-01,1.47870466346983,4.32684926430753,7.17618592455831,0.19,NA,NA,NA,NA,NA,1.42,NA,0.38,-0.21,NA
2016-03-01,2.66491299878362,5.4742417161299,8.35531952123318,1.25,NA,NA,NA,NA,NA,2.45,NA,4.94,2.75,NA
2016-04-01,4.84145166113539,7.70591338900437,10.4936408126004,7.42,NA,NA,NA,NA,NA,5.74,NA,10.44,8.49,NA
2016-05-01,8.74579713890775,11.6227486995735,14.5137824947478,NA,NA,NA,NA,NA,NA,NA,NA,10.83,12.67,NA
2016-06-01,11.8990370590237,14.7882943732195,17.6966455469332,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016-07-01,14.0421298760576,17.062065756676,19.9813207305119,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016-08-01,14.2635150892916,17.2548582457263,20.2043650920174,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016-09-01,9.52615776683026,12.4475997365308,15.3306495309377,NA,NA,NA,NA,NA,NA,NA,NA,9.7,NA,NA
2016-10-01,3.84628678473999,6.68673128611144,9.47338142948638,5.86,NA,NA,NA,NA,4.62,NA,NA,6.09,NA,NA
2016-11-01,1.34467060341554,4.17757154501765,7.0626561212746,4.18,NA,NA,NA,NA,4.06,NA,NA,5.2,NA,NA
2016-12-01,-4.15187944071144,-1.20156518545302,1.72444009974354,2.92,NA,NA,NA,NA,2.09,NA,NA,3.39,NA,NA
2017-01-01,-4.52441278612409,-1.58446287652151,1.35782039803514,1.37,NA,NA,NA,NA,0.96,NA,NA,1.81,NA,NA
2017-02-01,-3.29132071316999,-0.376731206736605,2.5156679672921,0.7,NA,NA,NA,NA,0.64,NA,NA,1.31,NA,NA
2017-03-01,-5.41070738380087,-2.50309812729709,0.467058324389045,0.39,NA,NA,NA,NA,0.35,NA,NA,0.61,NA,NA
2017-04-01,4.13688718356635,7.01786654918285,9.89693890646761,1.91,NA,NA,NA,NA,0.67,NA,NA,3.2,NA,NA
2017-05-01,6.62366406895832,9.47610216186244,12.3562597605655,9.33,NA,NA,NA,NA,7.55,NA,NA,8.07,NA,NA
2017-06-01,10.7866243113827,13.6588639836928,16.5709622337128,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017-07-01,13.2577191659405,16.2230046313961,19.1111539361922,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017-08-01,12.8417317315713,15.7401271105733,18.640697518444,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017-09-01,10.2116531533011,13.1450805688951,16.0307050809289,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017-10-01,4.99551719858492,7.85725243562755,10.7129537277669,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017-11-01,-2.4535997348187,0.401924450709106,3.3240546942242,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017-12-01,-2.12703463429161,0.737905569069557,3.67625585808982,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-01-01,-1.45136940713998,1.43783056773826,4.30876243944056,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-02-01,-4.94684030844132,-1.99702561448185,0.913955031390827,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-03-01,-0.983511045738403,1.83677595422621,4.75589434756486,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-04-01,2.53468029031008,5.43220410362459,8.26823880244594,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-05-01,7.15023801296727,10.0021606204694,12.8550105987911,12.15,5.64,NA,NA,NA,NA,12.27,NA,NA,NA,NA
2018-06-01,10.6542124499183,13.5665762500832,16.4877888036971,15.06,8.1,NA,15.66,NA,NA,15.06,NA,NA,NA,NA
2018-07-01,13.8439737603566,16.8140798111894,19.7781378856728,17.66,10.04,NA,17.65,NA,NA,17.3,NA,NA,NA,NA
2018-08-01,13.5981277142074,16.5546825981416,19.4972509282072,15.87,10.66,NA,15.22,NA,NA,15.47,NA,NA,NA,NA
2018-09-01,9.90512801382511,12.7484385383171,15.6058323577372,12.92,8.19,NA,12.57,NA,NA,10.26,NA,NA,NA,NA
2018-10-01,7.19359540241901,9.08325317744986,11.0518259931741,8.6,6.34,7.99,7.93,7.77,NA,7.52,7.65,7.89,7.24,4.62
2018-11-01,3.1489723178902,4.83798042357387,6.54309869610076,4.22,5.11,4.43,4.11,5.24,NA,3.75,4.85,5.39,4.18,4.86
2018-12-01,1.38188948110171,3.02905699720305,4.70340020802996,2.73,4.38,2.96,1.68,4.22,NA,2,2.93,4.5,3.34,3.56
2019-01-01,-2.00015912028166,0.140026152092622,2.08056354828817,1.1,2.8,1.35,-0.21,3.13,NA,0.68,0.78,2.71,1.3,2.89
2019-02-01,-1.99818405809636,-0.0909755253992431,1.68684268526579,0.91,2.23,0.69,-0.7,3.07,NA,0.01,0.24,1.83,0.81,3.4
2019-03-01,0.825220011414858,3.12746965562069,5.5825382371695,0.99,1.67,1.19,0.33,3.05,NA,-0.03,0.89,1.78,0.81,3.76
2019-04-01,4.5776368676489,6.26099008223648,7.92032917113219,4.9,2.42,6.04,6.83,7.84,NA,3.29,7.27,6.43,5.06,8.86
2019-05-01,10.3779585348444,12.2549667930341,14.0152467184138,12.85,5.2,13.04,13.91,12.96,NA,12.82,13.08,11.61,11.46,14.25
2019-06-01,14.1696147317913,15.9478588749224,17.6471120962921,16.78,12.54,16.3,15.82,16.04,15.63,16.56,15.5,14.44,13.6,18.01
2019-07-01,17.0883676032176,18.9741055513281,20.6933798129288,19.52,15.52,19.46,18.9,17.47,17.45,18.72,17.02,16.39,17.04,19.78
2019-08-01,15.2311563268323,16.9828829402996,18.7009184791145,17.7,13.43,17.14,16.53,16.01,15.19,16.7,14.75,14.63,14.93,18.22
2019-09-01,11.827781622237,13.5277829485884,15.2125631738605,13.92,10.36,13.69,12.87,12.36,11.56,12.85,11.59,11.51,NA,14.08
2019-10-01,6.03828158972452,7.69258023030455,9.35694139262272,8.65,5.88,7.85,6.87,6.62,7.29,7.72,6.62,6.67,NA,6.76
2019-11-01,2.64873538104063,5.49330563889608,8.34429281379899,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019-12-01,1.79344131891687,4.60223448021874,7.45897924363215,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-01-01,-5.89264773157866,-2.90786602702193,0.055107887394859,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-02-01,-2.73090455295126,0.168960741527351,3.07688558515847,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-03-01,0.330537652842679,3.21380632990287,6.09167871051922,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-04-01,1.74143997821393,4.58461638422535,7.44091773644121,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-05-01,6.17659226261787,9.01103163487389,11.8890396916105,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-06-01,10.4171022609976,13.305682976684,16.2012530689203,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-07-01,13.0022342439104,15.9305136238958,18.8546164550887,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-08-01,12.5925129082371,15.4540189786896,18.3229563906029,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-09-01,9.73850933555451,12.6287954366969,15.482764518233,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-10-01,5.27545407324682,8.1011027838106,10.9256212230629,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
