"date","2.5%","50%","97.5%","MP1","MP3","PL3","PL2","UBP3","MP5","MP8","UBP1","UBP2","PL1","UBP4"
2012-01-01,6.87046921113036,7.06436178873463,7.25914247333064,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2012-02-01,-2.99835221483644,4.11164403316953,10.996143923406,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2012-03-01,-6.0417783241892,1.84100654372486,9.51166291893052,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2012-04-01,-3.6290396204432,3.75205692757389,10.9445127288257,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2012-05-01,0.117317990283751,5.84694858261956,11.4838905928603,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2012-06-01,3.13904244837617,9.1551939926601,15.2768513238846,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2012-07-01,6.88840853942595,11.9392449499078,17.1291882340262,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2012-08-01,13.7164736976398,15.4647273639459,16.9258671049303,16.16,12.59,15.72,15.72,15.46,NA,NA,15.21,15.26,NA,NA
2012-09-01,9.70591558845877,11.2308621626631,12.7952105311957,11.88,9.25,11.17,11.17,11.01,9.62,9.61,10.98,11.05,NA,NA
2012-10-01,2.87534957249256,4.4053127172623,6.05526105709978,6.62,5.85,4.33,4.33,5.6,5.82,6.19,4.97,5.43,NA,NA
2012-11-01,-2.0525160981878,-0.545657692418674,1.15050661947712,0.9,2.38,-0.7,-0.7,-1.17,2.02,2.07,0.02,0.07,NA,NA
2012-12-01,-3.15146351531342,-1.58471246977496,-0.000484264352325602,0.16,0.85,-1.58,-1.58,-3.16,0.55,0.73,-0.51,-0.19,NA,NA
2013-01-01,-2.05787202141145,-0.463380774938753,1.06783531634926,0.12,0.65,-0.4,-0.4,-0.54,0.43,0.52,0.02,0.21,NA,NA
2013-02-01,-1.4440385786328,-0.0465473180197544,1.58875650514236,0.21,0.61,-0.27,-0.27,0.16,0.38,0.36,0.13,0.15,NA,NA
2013-03-01,-2.58585989335465,-1.04299526240979,0.554523091287604,0.23,0.25,-1.09,-1.09,-1,0.23,0.29,0.13,0.22,NA,NA
