"date","2.5%","50%","97.5%","MP1","MP3","PL3","PL2","UBP3","MP5","MP8","UBP1","UBP2","PL1","UBP4"
2012-01-01,7.76691534739288,7.96142957814766,8.15567739714706,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2012-02-01,-1.88585844889137,4.7860305802847,11.2251588979989,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2012-03-01,-5.15677414715017,2.25768928534859,9.4796142431735,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2012-04-01,-3.44427884322435,3.68588336308551,10.5864361640545,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2012-05-01,-0.218710162615558,5.51841655150745,11.0734466382233,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2012-06-01,2.33540307938217,8.27527693805877,14.3956764212178,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2012-07-01,5.39220205747408,10.5158812245118,15.8461460232241,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2012-08-01,6.01432388411845,11.1119443750052,16.401518839435,16.16,12.59,15.72,15.72,15.46,NA,NA,15.21,15.26,NA,NA
2012-09-01,8.30652444120957,9.70681782479931,11.2112183306595,11.88,9.25,11.17,11.17,11.01,9.62,9.61,10.98,11.05,NA,NA
2012-10-01,4.72706252189216,6.19249856476278,7.68098574354689,6.62,5.85,4.33,4.33,5.6,5.82,6.19,4.97,5.43,NA,NA
2012-11-01,0.697103968442767,2.15705925885422,3.67917779406791,0.9,2.38,-0.7,-0.7,-1.17,2.02,2.07,0.02,0.07,NA,NA
2012-12-01,-0.814897209450976,0.669125167660788,2.11851530864718,0.16,0.85,-1.58,-1.58,-3.16,0.55,0.73,-0.51,-0.19,NA,NA
2013-01-01,-0.985220738962964,0.474011480008563,1.90276413978378,0.12,0.65,-0.4,-0.4,-0.54,0.43,0.52,0.02,0.21,NA,NA
2013-02-01,-0.766632124357985,0.559305045962863,2.05277963483227,0.21,0.61,-0.27,-0.27,0.16,0.38,0.36,0.13,0.15,NA,NA
2013-03-01,-1.19897613359376,0.25540598322134,1.70033531302365,0.23,0.25,-1.09,-1.09,-1,0.23,0.29,0.13,0.22,NA,NA
2013-04-01,-1.12386029641699,0.298464968285679,1.76688062446673,0.23,0.23,-0.14,-0.14,0.31,0.26,0.28,0.12,0.23,NA,NA
2013-05-01,1.09284717465628,2.45986524939459,4.09575457618305,2.71,1.65,5.72,5.72,8.86,3.07,2.19,7.5,5.85,NA,NA
2013-06-01,14.2955240498712,15.9108156006419,17.300697933276,17.4,13.65,17.66,17.66,17.46,15.68,16.15,18.02,18.62,NA,NA
2013-07-01,15.5913864300453,17.1139604005601,18.4953990968622,18.32,14.92,16.9,16.9,NA,16.04,17.25,17.14,17.66,NA,NA
2013-08-01,15.093059583301,16.5906306577651,17.94443743965,18.03,14.79,17.12,17.12,NA,15.49,16.73,16.74,17.29,NA,NA
2013-09-01,11.2174619415316,12.6080918022554,14.0682549849885,13.68,11.08,12.54,12.54,NA,12.37,12.54,12.68,13.05,NA,NA
2013-10-01,6.82727018705675,8.18592878206534,9.71333614815344,8.98,7.4,8.47,8.16,NA,7.86,8.01,8.81,8.44,6.44,NA
2013-11-01,1.82771919993142,3.27666028536789,4.80500411397316,NA,1.97,0.89,1.6,NA,4.06,3.22,NA,1.82,1.56,NA
2013-12-01,-0.44805674038587,1.04762393979173,2.51336230613969,NA,0.08,-1.43,-0.38,NA,1.92,1.11,NA,-0.28,-0.22,NA
2014-01-01,-0.392407430593645,0.988030238980612,2.5375753018559,NA,0.16,-0.21,-0.17,NA,1.44,0.83,NA,0.14,-0.06,NA
2014-02-01,-1.12389003586202,0.424675757027878,1.88921797811122,NA,-0.75,-2.8,-2.33,NA,0.97,0.48,NA,-1.79,-2.06,NA
2014-03-01,-1.27149855587642,0.215341681019298,1.69934205036071,NA,-0.12,-0.42,-0.57,NA,0.48,0.24,NA,-0.99,-0.13,NA
