"date","2.5%","50%","97.5%","MP1","MP3","PL3","PL2","UBP3","MP5","MP8","UBP1","UBP2","PL1","UBP4"
2012-01-01,7.30087310715394,7.49745098385192,7.69493529901989,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2012-02-01,-3.79768895905487,4.09369999648004,11.6897593001365,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2012-03-01,-7.04969901083807,1.4916596971149,9.7853917587203,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2012-04-01,-4.36468625017549,3.66805451753718,11.419475639839,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2012-05-01,-0.400712011566349,5.91448252668723,12.061732679112,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2012-06-01,2.67347725874368,9.36212109982313,16.1710875762623,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2012-07-01,6.66893131225364,12.2259067106541,17.9999482629791,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2012-08-01,13.5931338334758,15.4939364967913,17.0795489438194,16.16,12.59,15.72,15.72,15.46,NA,NA,15.21,15.26,NA,NA
2012-09-01,9.62043606191278,11.2403458084009,12.9481678801757,11.88,9.25,11.17,11.17,11.01,9.62,9.61,10.98,11.05,NA,NA
2012-10-01,2.73470966125053,4.39583919162836,6.20339844327821,6.62,5.85,4.33,4.33,5.6,5.82,6.19,4.97,5.43,NA,NA
2012-11-01,-2.19476035223342,-0.553633697730407,1.28666828500854,0.9,2.38,-0.7,-0.7,-1.17,2.02,2.07,0.02,0.07,NA,NA
2012-12-01,-3.33055138670367,-1.59844640452951,0.101292148712189,0.16,0.85,-1.58,-1.58,-3.16,0.55,0.73,-0.51,-0.19,NA,NA
2013-01-01,-2.16469251286225,-0.445149566208556,1.22614637054565,0.12,0.65,-0.4,-0.4,-0.54,0.43,0.52,0.02,0.21,NA,NA
2013-02-01,-1.56178742210805,-0.0559857868095583,1.71897870787812,0.21,0.61,-0.27,-0.27,0.16,0.38,0.36,0.13,0.15,NA,NA
