"date","2.5%","50%","97.5%","MP1","MP3","PL3","PL2","UBP3","MP5","MP8","UBP1","UBP2","PL1","UBP4"
2012-01-01,6.11116652311515,6.30719809449286,6.50394991395823,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2012-02-01,-3.88335701366154,3.46869382573241,10.3847804857591,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2012-03-01,-6.94127660497415,1.13309679007108,8.80781499872738,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2012-04-01,-4.45412809817564,3.06530326064861,10.4702705178109,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2012-05-01,-0.98897722247727,5.05985939807077,10.974700199255,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2012-06-01,1.54271922227198,7.95124711444213,14.5865241463525,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2012-07-01,4.50289758143091,10.2710909486256,16.1941338197142,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2012-08-01,4.77391346166576,11.2568885263175,18.0166511023951,16.16,12.59,15.72,15.72,15.46,NA,NA,15.21,15.26,NA,NA
2012-09-01,4.49394455656055,10.371460093419,16.485146430947,11.88,9.25,11.17,11.17,11.01,9.62,9.61,10.98,11.05,NA,NA
2012-10-01,-1.25954262451684,6.42492324900909,13.9805208560334,6.62,5.85,4.33,4.33,5.6,5.82,6.19,4.97,5.43,NA,NA
2012-11-01,-4.9065246607415,2.93121996674014,10.3733682166064,0.9,2.38,-0.7,-0.7,-1.17,2.02,2.07,0.02,0.07,NA,NA
2012-12-01,-8.43108407788885,-0.449248850843068,6.96857216401221,0.16,0.85,-1.58,-1.58,-3.16,0.55,0.73,-0.51,-0.19,NA,NA
2013-01-01,-7.12781823695487,0.310558034165092,7.32119489681946,0.12,0.65,-0.4,-0.4,-0.54,0.43,0.52,0.02,0.21,NA,NA
2013-02-01,-4.20736904849043,1.55527849305341,6.76241571841295,0.21,0.61,-0.27,-0.27,0.16,0.38,0.36,0.13,0.15,NA,NA
2013-03-01,-6.82876895688189,0.146525087307087,6.58529210501668,0.23,0.25,-1.09,-1.09,-1,0.23,0.29,0.13,0.22,NA,NA
