"date","2.5%","50%","97.5%","std","precision","BVS","CAB","TIN","SQR","CAN","EYS","TIS","WDD","RHM"
2012-01-01,6.17959846295018,6.37532653312138,6.57139023911434,7.075,0.0199777747256178,NA,-0.38,0.07,0.53,NA,NA,0.32,NA,NA
2012-02-01,-0.00249945882541634,4.46656817681811,8.80544620975329,5.7,0.0307787011388119,NA,0.05,-0.06,0.18,NA,NA,0.3,NA,NA
2012-03-01,-3.04438302628809,2.57190895436899,7.91454252201416,6.525,0.0234876176215851,NA,-0.33,0,0.04,NA,NA,0.33,NA,NA
2012-04-01,-1.56751939490944,3.63876641126245,8.80571253798283,5.7,0.0307787011388119,NA,0.26,-0.02,1.19,NA,NA,0.32,NA,NA
2012-05-01,1.0564615461661,5.45240489266633,9.88407348661895,4.725,0.0447915791831136,NA,1.76,5.96,8.08,NA,NA,6.21,NA,NA
2012-06-01,4.14474711332628,8.17277089916617,12.2052080122236,5.85,0.0292205420410549,NA,9.59,14.89,14.48,NA,NA,14.45,NA,NA
2012-07-01,8.78446502954924,9.92874159038201,11.0294014493358,3.75,0.0711111111111111,9.47,12.51,14.08,13.93,NA,NA,14.13,NA,10.04
2012-08-01,8.67926098114262,9.77518638864875,10.8776791550822,4.575,0.047776881961241,10.1,13.15,14.67,14.36,NA,15.43,14.51,NA,9.75
2012-09-01,7.6859680397666,8.78251508447499,9.91994557657245,4.85,0.0425124880433627,8.78,8.89,10.08,10.03,NA,9.97,9.78,NA,8.72
2012-10-01,5.31168712903283,6.45063083065492,7.58720328507471,6.25,0.0256,6.28,4.4,5.97,5.62,NA,5.62,6.04,NA,6.46
2012-11-01,1.98974571626482,3.13204627845231,4.28618355537087,6.525,0.0234876176215851,4.34,0.71,3.14,3.49,NA,1.62,3.24,NA,3.14
2012-12-01,-0.08377018047738,1.07816925190993,2.22169781384879,6.8,0.0216262975778547,3,0.02,1.43,2.16,NA,0.25,1.65,NA,1.1
2013-01-01,-0.839196625066182,0.310283544226924,1.43390218108078,7.625,0.0171996775060468,2.12,0.04,1.1,1.86,NA,0.48,1.39,NA,0.37
2013-02-01,-0.587412507889491,0.440260486487299,1.57523762631628,3.325,0.090451693142631,2.06,0.16,1.01,2.35,NA,0.44,1.37,NA,0.23
2013-03-01,-0.910154900199833,0.202195641258983,1.33869028600718,5.425,0.0339782114718937,1.55,0.11,0.26,3.66,NA,0.14,1.15,NA,0.17
2013-04-01,-0.590019953674153,0.491552682995311,1.67166507349395,5.1,0.0384467512495194,1.02,0.22,0.2,4.37,NA,0.13,0.94,NA,0.35
2013-05-01,5.92720020725502,7.08105965045135,8.2228905052639,6.9,0.0210039907582441,1.01,2.89,8.27,9.47,NA,6.87,9.32,NA,7.12
2013-06-01,14.0259422939352,15.2623700037032,16.3438529923529,7.5,0.0177777777777778,6.52,15.09,17.91,17.95,NA,17.93,18.29,NA,15.5
2013-07-01,12.5026472611073,13.6208937648106,14.708169921336,4.45,0.0504986744097967,11,15.65,16.33,16.37,NA,NA,18.13,NA,13.64
2013-08-01,11.2402115180697,12.3372403974938,13.4322458696695,4.45,0.0504986744097967,12.11,14.4,15.21,15.42,NA,15.04,15.72,NA,12.35
2013-09-01,9.12602443195798,10.2159944369285,11.3161061750985,4.425,0.0510708927830445,9.03,10.21,11.54,11.68,NA,12.01,11.58,NA,10.21
2013-10-01,6.17032089389876,7.23197713881723,8.38551034845553,4.275,0.0547176909134434,7.51,6.54,7.29,7.61,NA,7.89,7.05,NA,7.1
2013-11-01,1.67090534352725,2.80058441179658,3.96710312092245,6.9,0.0210039907582441,5.74,2.13,4.05,4.73,NA,5.09,-0.62,NA,2.74
2013-12-01,-0.528325514188965,0.611925853299214,1.74572178617375,7.2,0.0192901234567901,3.94,0.14,1.3,2.98,NA,2.66,-1.89,NA,0.63
2014-01-01,-0.323628668034289,0.783195894810877,1.95467394414473,5.8,0.0297265160523187,2.56,0.51,1,2.29,NA,1.82,0.62,NA,0.67
2014-02-01,-0.73155466759507,0.43744954470568,1.56820567669405,7.75,0.0166493236212279,2.02,0.05,0.03,3.26,NA,1.81,-0.23,NA,0.48
2014-03-01,-0.758921282458773,0.331022373537474,1.48996210398242,5.825,0.0294719003849767,1.63,0.02,0.36,2.39,NA,0.33,-0.74,NA,0.21
2014-04-01,3.39898193008996,4.53044259117495,5.6763599356066,5.8,0.0297265160523187,1.5,1.21,5.55,5.62,NA,3.55,5.06,NA,4.47
2014-05-01,11.9598096545079,13.2149871640989,14.2905828504971,6.075,0.0270961404934885,8.46,10.57,15.64,14.38,NA,15.39,14.26,NA,13.52
2014-06-01,12.2068042319933,13.370028572527,14.4873445494749,5.275,0.0359380966285573,10.87,12.95,15.6,15.17,NA,15.86,16.42,NA,13.41
2014-07-01,14.0114747449203,15.2097664498479,16.2689234241106,5.125,0.0380725758477097,12.87,15.04,NA,16.8,NA,NA,18.04,NA,15.45
2014-08-01,11.8104026413626,12.9117443683992,14.0007778798322,4.025,0.0617260136568805,NA,13.22,NA,16.93,NA,NA,17.16,NA,12.91
2014-09-01,9.18327699800803,10.277749608377,11.4106449690925,4.975,0.0404030201257544,NA,10.68,NA,NA,NA,NA,NA,NA,10.26
2014-10-01,4.76299547479584,5.86292249003867,7.03051751919533,5.4,0.0342935528120713,NA,5.14,NA,NA,NA,NA,NA,NA,5.73
2014-11-01,2.77362766874139,3.9053890425718,5.03162673198902,6.225,0.025806035386526,NA,2.5,NA,NA,NA,NA,NA,NA,3.92
2014-12-01,1.34969681073255,2.42631525510903,3.56822723496931,4.275,0.0547176909134434,NA,1.21,NA,NA,NA,NA,NA,NA,2.3
2015-01-01,0.49831481408499,1.6007938706028,2.74590229810543,5.925,0.0284854635119016,NA,0.67,NA,NA,NA,NA,NA,NA,1.57
2015-02-01,0.970324386018599,2.10661657607124,3.25887782725528,5.675,0.0310504764307477,NA,0.57,NA,NA,NA,NA,NA,NA,2.07
2015-03-01,2.83583108536983,3.9682670872171,5.10619161913636,7.2,0.0192901234567901,NA,1.32,NA,NA,NA,NA,NA,NA,3.96
2015-04-01,4.97301790926292,6.07749539198058,7.21185912663487,4.7,0.0452693526482571,NA,4.4,NA,NA,NA,NA,NA,NA,6.04
2015-05-01,11.9497102023591,13.2063491368668,14.2756145758721,5.95,0.028246592754749,NA,12.48,NA,NA,NA,NA,14.42,NA,13.52
2015-06-01,12.1273006636837,13.2609096489319,14.3783601814882,6.25,0.0256,NA,14.45,NA,NA,17.05,NA,15.77,16.21,13.28
2015-07-01,12.7650614450246,13.905482054137,15.0029550398524,5.15,0.0377038363653502,NA,16,NA,NA,19.05,NA,17.31,17.48,13.99
2015-08-01,12.1330885441607,13.2932902296222,14.3745915949477,5.125,0.0380725758477097,NA,15.77,NA,NA,18.08,NA,16.29,17.38,13.4
2015-09-01,7.72651043981492,8.83302726744413,9.97668257114267,5.525,0.0327593620114248,NA,10,NA,NA,12.83,NA,10.47,12.82,8.78
2015-10-01,5.10940728223821,6.2049405046301,7.35913555210772,4.7,0.0452693526482571,NA,6.41,NA,NA,NA,NA,6.91,NA,6.09
2015-11-01,0.773963128244764,1.894308343628,3.05582905074079,6.5,0.0236686390532544,NA,2.16,NA,NA,NA,NA,2.88,NA,1.81
2015-12-01,-0.381819169115549,0.73051406051208,1.85508514903585,5.4,0.0342935528120713,NA,0.83,NA,NA,NA,NA,2.03,NA,0.71
2016-01-01,0.450783341157689,1.52729368920103,2.65319099783723,4,0.0625,NA,1.23,NA,NA,NA,NA,2.02,NA,1.44
2016-02-01,1.45782038738577,2.54399109624537,3.69083501513277,4.275,0.0547176909134434,NA,1.64,NA,NA,NA,NA,2.81,NA,2.48
2016-03-01,3.6479867232228,4.75796962549939,5.90240350169713,6.775,0.0217861957217358,NA,3.5,NA,NA,NA,NA,4.92,NA,4.7
2016-04-01,6.8933600218965,8.04319317732547,9.14008587470081,4.85,0.0425124880433627,NA,7.29,NA,NA,NA,NA,8.54,NA,8.12
2016-05-01,11.4931409723225,12.6938979453728,13.7759382573869,5.95,0.028246592754749,NA,12.47,NA,NA,NA,NA,14.21,NA,12.87
2016-06-01,13.2591335650315,14.4279392781907,15.5188051495314,5.975,0.0280107140981425,NA,15.73,NA,NA,19.04,NA,17.45,18.58,14.51
2016-07-01,13.9529596738729,15.1317298242447,16.1993084857756,4.575,0.047776881961241,NA,NA,NA,NA,19.64,NA,17.38,19.55,15.31
2016-08-01,11.6666037829377,12.7963487808179,13.9320777667021,5.975,0.0280107140981425,NA,NA,NA,NA,16.44,NA,15.3,15.27,12.78
2016-09-01,9.04536366055435,10.1786194468503,11.3122891130807,5.4,0.0342935528120713,NA,NA,NA,NA,12.93,NA,12.37,12.84,10.17
2016-10-01,5.03566816631282,6.13705742482778,7.3016016423823,5.525,0.0327593620114248,NA,NA,NA,NA,5.28,NA,5.02,4.91,6.04
2016-11-01,3.26925277769445,4.38517653446349,5.53037499730253,5.4,0.0342935528120713,NA,1.2,NA,NA,3.25,NA,2.83,3.18,4.35
2016-12-01,1.0349665782258,2.16140909770702,3.28559407970473,5.4,0.0342935528120713,NA,0.35,NA,NA,0.53,NA,0.2,1.43,2.14
2017-01-01,-0.100058228253643,1.02744468427755,2.15198530710915,6.075,0.0270961404934885,NA,0.07,NA,NA,-0.56,NA,-1.12,0.81,1.07
2017-02-01,-0.686306844069012,0.418517425747593,1.55835050440765,5.1,0.0384467512495194,NA,0.09,NA,NA,-0.27,NA,-1.04,0.5,0.37
2017-03-01,-1.00797426727568,0.121948149593319,1.26257575592138,6.075,0.0270961404934885,NA,0.07,NA,NA,-1.14,NA,-1.46,0.34,0.12
2017-04-01,2.04503669788806,3.15541903374923,4.28761831695952,5.4,0.0342935528120713,NA,0.91,NA,NA,2.54,NA,5.31,3.6,3.13
2017-05-01,5.76205990859307,6.93141749138597,8.05233300313094,6.375,0.0246059207996924,NA,7.24,NA,NA,12.15,NA,11.67,10.81,7.01
2017-06-01,7.93484812515931,9.05442092778731,10.1582043708768,5.15,0.0377038363653502,NA,13.18,NA,NA,16.48,15.93,15.89,15.05,9.08
2017-07-01,9.61853648802567,10.7594944369209,11.8647706691021,4.875,0.042077580539119,NA,15.57,NA,NA,18.39,17.94,17.88,17.08,10.8
2017-08-01,9.56284053116283,10.7079126808027,11.8130982286245,5.7,0.0307787011388119,NA,13.82,NA,NA,16.58,16.06,15.39,16.1,10.73
2017-09-01,7.99851520604934,9.09950496459319,10.2218712922308,4.45,0.0504986744097967,NA,10.04,NA,NA,11.92,11.69,11.31,11.32,9.08
2017-10-01,4.29749625963743,5.39080162812535,6.57853250773539,5.25,0.036281179138322,NA,5.49,NA,NA,7.17,7.34,5.67,7.85,5.27
2017-11-01,0.833531792927432,1.95478177672351,3.11536092876003,6.5,0.0236686390532544,NA,1.43,NA,NA,NA,NA,2.31,NA,1.9
