"","date_time","avgTemp","stdTemp"
"110",2015-02-01,-8.0673828125,2.94328442001165
"111",2015-03-01,-7.3548828125,1.73955368047176
"112",2015-04-01,-2.74384765625,1.84470459387745
"113",2015-05-01,0.76953125,0.758147874448453
"114",2015-06-01,4.037890625,1.6402009155514
"115",2015-07-01,6.305859375,3.43595829463424
"116",2015-08-01,6.0083984375,2.4572609841702
"117",2015-09-01,3.558203125,1.55656024337633
"118",2015-10-01,-0.15517578125,1.64732457136569
"119",2015-11-01,-5.44697265625,2.60441401209789
"120",2015-12-01,-7.21240234375,3.18970209818761
"121",2016-01-01,-7.58271484375,5.40373931289154
"122",2016-02-01,-6.2990234375,3.54538438332865
"123",2016-03-01,-7.40673828125,4.74359335145793
"124",2016-04-01,-3.30244140625,1.96380360118533
"125",2016-05-01,1.3869140625,1.24510249004125
