"date","2.5%","50%","97.5%","MP1","MP3","PL3","PL2","UBP3","MP5","MP8","UBP1","UBP2","PL1","UBP4"
2012-01-01,6.87360753982637,7.07010238593307,7.26545903924987,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2012-02-01,-2.92754116798295,4.32447002197904,11.2727814885808,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2012-03-01,-5.78045749405588,2.21552117911403,9.7573595131466,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2012-04-01,-3.19624152647406,4.29122041633594,11.4649958130929,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2012-05-01,0.554047634942059,6.30919873662451,12.0333150887093,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2012-06-01,3.36661930237412,9.40398435478211,15.7954036588799,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2012-07-01,6.85757931002847,11.9561447505107,17.2193772395606,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2012-08-01,13.2085974030972,15.1892023909562,16.7732502987623,16.16,12.59,15.72,15.72,15.46,NA,NA,15.21,15.26,NA,NA
2012-09-01,9.4535118432259,11.0950492200433,12.8161715307066,11.88,9.25,11.17,11.17,11.01,9.62,9.61,10.98,11.05,NA,NA
2012-10-01,3.8535252382365,5.59436735885831,7.32850126737129,6.62,5.85,4.33,4.33,5.6,5.82,6.19,4.97,5.43,NA,NA
2012-11-01,-2.57539298899698,-0.960723175348792,0.990459417688558,0.9,2.38,-0.7,-0.7,-1.17,2.02,2.07,0.02,0.07,NA,NA
2012-12-01,-4.74502020608154,-3.05258337308634,-1.2059814240743,0.16,0.85,-1.58,-1.58,-3.16,0.55,0.73,-0.51,-0.19,NA,NA
2013-01-01,-2.27779354881381,-0.575949142889043,1.16617039279766,0.12,0.65,-0.4,-0.4,-0.54,0.43,0.52,0.02,0.21,NA,NA
2013-02-01,-1.11678079364704,0.410353450629214,2.22763646400567,0.21,0.61,-0.27,-0.27,0.16,0.38,0.36,0.13,0.15,NA,NA
2013-03-01,-2.55606099414224,-0.895076557247628,0.915949792649808,0.23,0.25,-1.09,-1.09,-1,0.23,0.29,0.13,0.22,NA,NA
2013-04-01,-1.13519360432256,0.476169862860928,2.33518301590747,0.23,0.23,-0.14,-0.14,0.31,0.26,0.28,0.12,0.23,NA,NA
2013-05-01,6.86735477471123,8.72200252483954,10.3649607915853,2.71,1.65,5.72,5.72,8.86,3.07,2.19,7.5,5.85,NA,NA
2013-06-01,15.112926364935,17.1731554391958,18.7907108569052,17.4,13.65,17.66,17.66,17.46,15.68,16.15,18.02,18.62,NA,NA
2013-07-01,9.25546943513002,15.0902899523684,20.9309504623279,18.32,14.92,16.9,16.9,NA,16.04,17.25,17.14,17.66,NA,NA
2013-08-01,9.2912460345394,14.6895269731933,20.5295838377491,18.03,14.79,17.12,17.12,NA,15.49,16.73,16.74,17.29,NA,NA
2013-09-01,7.28934449743785,12.9413750609358,19.0078960602084,13.68,11.08,12.54,12.54,NA,12.37,12.54,12.68,13.05,NA,NA
2013-10-01,4.29009727202753,10.1707525015054,16.2776001249068,8.98,7.4,8.47,8.16,NA,7.86,8.01,8.81,8.44,6.44,NA
2013-11-01,-2.78557244714245,4.82868425455978,12.113118141494,NA,1.97,0.89,1.6,NA,4.06,3.22,NA,1.82,1.56,NA
2013-12-01,-5.88191488338169,1.81115252784989,8.96603979904335,NA,0.08,-1.43,-0.38,NA,1.92,1.11,NA,-0.28,-0.22,NA
2014-01-01,-2.90284850393142,3.47505924055229,9.51400493420672,NA,0.16,-0.21,-0.17,NA,1.44,0.83,NA,0.14,-0.06,NA
2014-02-01,-9.36933491081063,-0.0284773558269885,8.75510133011161,NA,-0.75,-2.8,-2.33,NA,0.97,0.48,NA,-1.79,-2.06,NA
2014-03-01,-8.03549640618027,0.879754099045177,9.09954502103085,NA,-0.12,-0.42,-0.57,NA,0.48,0.24,NA,-0.99,-0.13,NA
2014-04-01,-4.20914532228841,3.43773963661131,10.7617180695978,NA,0.11,3.37,0.78,NA,0.78,0.97,NA,1.88,-0.03,NA
2014-05-01,-0.731808311918888,7.40832465261224,15.8600714368886,NA,8.82,13.69,14.91,NA,9.63,11.3,NA,15.82,12.12,NA
2014-06-01,3.12547793189916,9.79477699598143,16.572058170683,NA,12.69,14.37,14.95,NA,13.46,14.9,NA,15.66,13.45,NA
2014-07-01,6.31494631939131,12.1358097374463,18.3809124627314,NA,15.14,15.71,NA,NA,15.6,16.88,NA,NA,NA,NA
2014-08-01,8.06515803957636,12.9328314000755,18.1236935533574,NA,13.51,13.61,NA,NA,14.64,15.58,NA,NA,NA,NA
2014-09-01,9.65265724469299,11.3651238518868,13.0861038042158,NA,12.09,10.97,NA,11.36,13.19,13.93,11.23,11.43,NA,NA
2014-10-01,5.11154634636258,6.73295844460384,8.54078250223722,NA,NA,5.9,NA,6.59,NA,NA,7.09,7.43,NA,NA
2014-11-01,1.84206162847727,3.49676524441233,5.25339745876181,NA,NA,4.55,NA,3.44,NA,NA,4.77,5.28,NA,NA
2014-12-01,0.372247427291062,2.03117111519898,3.81904294738006,NA,NA,3.44,NA,1.96,NA,NA,3.51,3.4,NA,NA
2015-01-01,0.733560953970074,2.40973161301854,4.21284131124005,NA,NA,2.77,NA,2.34,NA,NA,2.97,2.58,NA,NA
2015-02-01,1.30667191482659,3.03446324723237,4.78855372223282,NA,NA,3.23,NA,3.03,NA,NA,3.74,2.9,NA,NA
2015-03-01,2.82238920122964,4.56800832074137,6.34764015883134,NA,NA,4.6,NA,4.53,NA,NA,4.93,4.52,NA,NA
2015-04-01,6.22494967107987,8.0194258761566,9.66242994600878,NA,NA,6.05,NA,8.11,NA,NA,6.94,6.99,NA,NA
2015-05-01,13.0789516053832,15.210033321705,16.7826502121303,NA,NA,13.7,NA,15.56,NA,NA,11.33,12.28,NA,NA
2015-06-01,12.8584999281525,14.6625776736037,16.4144600618897,NA,NA,9.53,NA,14.71,NA,16.04,13.2,13.57,17.04,NA
2015-07-01,8.37606754599194,14.5015088182637,20.8096666505416,NA,NA,NA,NA,NA,NA,17.14,NA,NA,16.63,NA
2015-08-01,8.1516489746694,14.0874847017175,20.4934320877126,NA,NA,NA,NA,NA,NA,16.12,NA,NA,15.9,NA
2015-09-01,5.28478730461054,11.6638869802845,18.2996188313026,9.74,NA,NA,NA,NA,NA,10.88,NA,9.39,10.51,11.04
2015-10-01,3.74750217514196,9.58824899706131,15.6694717623689,8.07,NA,NA,NA,NA,NA,7.26,NA,7.61,6.67,8.68
2015-11-01,-1.3198018491565,5.81840609438754,12.6577520208016,2.28,NA,NA,NA,NA,NA,4.06,NA,1.18,1.27,NA
2015-12-01,-3.35567216701815,3.50526178396198,10.1083447511197,-0.03,NA,NA,NA,NA,NA,2.1,NA,-0.36,-0.2,NA
2016-01-01,-2.69245878742306,3.93609487544031,10.3089924251583,-0.16,NA,NA,NA,NA,NA,1.4,NA,-0.23,-0.51,NA
2016-02-01,-1.83761206820246,4.52571569989534,10.7340253930308,0.19,NA,NA,NA,NA,NA,1.42,NA,0.38,-0.21,NA
2016-03-01,-1.67185156832506,5.28671442713925,12.195193664777,1.25,NA,NA,NA,NA,NA,2.45,NA,4.94,2.75,NA
2016-04-01,-0.121435220295939,6.72597708131637,13.5640552905116,7.42,NA,NA,NA,NA,NA,5.74,NA,10.44,8.49,NA
2016-05-01,1.52522515110806,9.30207910969304,17.0855140764172,NA,NA,NA,NA,NA,NA,NA,NA,10.83,12.67,NA
