"date","2.5%","50%","97.5%","MP1","MP3","PL3","PL2","UBP3","MP5","MP8","UBP1","UBP2","PL1","UBP4"
2012-01-01,9.32109503807606,9.51714593515307,9.71166611118815,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2012-02-01,-3.76812177353751,5.40555470114874,13.1012745161937,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2012-03-01,-6.8918468073939,3.11387567280982,11.5612902871518,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2012-04-01,-3.94253324790734,5.27659167902188,13.8859720520053,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2012-05-01,-0.775344084304704,7.07989241218322,13.9200266738447,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2012-06-01,1.69626201185353,9.74109378629147,17.7482796595587,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2012-07-01,4.62742456343855,11.6980543717354,18.7216212863341,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2012-08-01,4.98250587541464,12.4157428794897,20.4840659439577,16.16,12.59,15.72,15.72,15.46,NA,NA,15.21,15.26,NA,NA
2012-09-01,4.59566561515944,11.3232153229785,18.0358475804925,11.88,9.25,11.17,11.17,11.01,9.62,9.61,10.98,11.05,NA,NA
2012-10-01,-1.99004188515958,7.11912145536871,15.3513383697899,6.62,5.85,4.33,4.33,5.6,5.82,6.19,4.97,5.43,NA,NA
2012-11-01,-5.45715226487176,3.95751671222597,12.1091797341356,0.9,2.38,-0.7,-0.7,-1.17,2.02,2.07,0.02,0.07,NA,NA
2012-12-01,-9.07708737161374,1.1102121619542,9.41346521020113,0.16,0.85,-1.58,-1.58,-3.16,0.55,0.73,-0.51,-0.19,NA,NA
2013-01-01,-7.41641637678908,2.49079738961437,10.7525674831332,0.12,0.65,-0.4,-0.4,-0.54,0.43,0.52,0.02,0.21,NA,NA
2013-02-01,-4.49945620187129,3.82231080291196,9.97937045481785,0.21,0.61,-0.27,-0.27,0.16,0.38,0.36,0.13,0.15,NA,NA
2013-03-01,-7.22006172083319,2.16941136009775,9.80048588753637,0.23,0.25,-1.09,-1.09,-1,0.23,0.29,0.13,0.22,NA,NA
2013-04-01,-6.1355038211265,3.0783153307418,10.5887659941703,0.23,0.23,-0.14,-0.14,0.31,0.26,0.28,0.12,0.23,NA,NA
2013-05-01,-2.67465773149935,6.95627072670314,15.7910658459893,2.71,1.65,5.72,5.72,8.86,3.07,2.19,7.5,5.85,NA,NA
2013-06-01,1.3224507327771,11.2789038003696,21.7601262692455,17.4,13.65,17.66,17.66,17.46,15.68,16.15,18.02,18.62,NA,NA
2013-07-01,5.07100925055825,13.1212131248435,21.2175033313402,18.32,14.92,16.9,16.9,NA,16.04,17.25,17.14,17.66,NA,NA
2013-08-01,7.18659200284288,14.0782213366891,21.1924163287443,18.03,14.79,17.12,17.12,NA,15.49,16.73,16.74,17.29,NA,NA
2013-09-01,5.95713351211443,12.6674117983479,19.7399598584744,13.68,11.08,12.54,12.54,NA,12.37,12.54,12.68,13.05,NA,NA
2013-10-01,3.15432191262718,10.0451473262474,16.941562239263,8.98,7.4,8.47,8.16,NA,7.86,8.01,8.81,8.44,6.44,NA
2013-11-01,-4.18732704266893,4.93642720956681,12.9380295398073,NA,1.97,0.89,1.6,NA,4.06,3.22,NA,1.82,1.56,NA
2013-12-01,-7.40409092012744,2.23755121981502,10.3322757766585,NA,0.08,-1.43,-0.38,NA,1.92,1.11,NA,-0.28,-0.22,NA
2014-01-01,-3.93677096025483,4.43671636220927,11.7187428048734,NA,0.16,-0.21,-0.17,NA,1.44,0.83,NA,0.14,-0.06,NA
2014-02-01,-11.4879701597136,0.402951006755319,10.3930907271805,NA,-0.75,-2.8,-2.33,NA,0.97,0.48,NA,-1.79,-2.06,NA
2014-03-01,-9.65372008632691,1.78058211591667,11.4715158675354,NA,-0.12,-0.42,-0.57,NA,0.48,0.24,NA,-0.99,-0.13,NA
2014-04-01,-5.74468292387614,4.45701139018045,13.2050227380879,NA,0.11,3.37,0.78,NA,0.78,0.97,NA,1.88,-0.03,NA
2014-05-01,-2.17929240189239,8.56044801935008,18.9098698881351,NA,8.82,13.69,14.91,NA,9.63,11.3,NA,15.82,12.12,NA
2014-06-01,1.92811383527509,10.5992267746298,18.7207858127761,NA,12.69,14.37,14.95,NA,13.46,14.9,NA,15.66,13.45,NA
2014-07-01,5.14868969679083,12.799149928652,20.5551301604978,NA,15.14,15.71,NA,NA,15.6,16.88,NA,NA,NA,NA
2014-08-01,6.86247310660286,13.4562607656261,20.1146122054738,NA,13.51,13.61,NA,NA,14.64,15.58,NA,NA,NA,NA
2014-09-01,4.94901474811378,12.5154718730189,20.2746463688905,NA,12.09,10.97,NA,11.36,13.19,13.93,11.23,11.43,NA,NA
2014-10-01,1.58409455862557,9.07612167041591,16.1091960599585,NA,NA,5.9,NA,6.59,NA,NA,7.09,7.43,NA,NA
2014-11-01,-2.4829249165269,5.64398916127714,12.9125641028595,NA,NA,4.55,NA,3.44,NA,NA,4.77,5.28,NA,NA
2014-12-01,-4.02190080948525,4.53119523633725,12.2960890269587,NA,NA,3.44,NA,1.96,NA,NA,3.51,3.4,NA,NA
2015-01-01,-3.99114842550958,4.71363977505189,12.6476899600347,NA,NA,2.77,NA,2.34,NA,NA,2.97,2.58,NA,NA
2015-02-01,-4.83810029961564,4.12126487702113,12.1440076121884,NA,NA,3.23,NA,3.03,NA,NA,3.74,2.9,NA,NA
2015-03-01,-6.31207205636255,4.39203001045458,14.2652587809938,NA,NA,4.6,NA,4.53,NA,NA,4.93,4.52,NA,NA
2015-04-01,-3.004733916062,5.8889056617443,13.6971936287198,NA,NA,6.05,NA,8.11,NA,NA,6.94,6.99,NA,NA
2015-05-01,0.0309278949722148,9.04853611660477,18.4050002446744,NA,NA,13.7,NA,15.56,NA,NA,11.33,12.28,NA,NA
2015-06-01,2.89247762403163,11.8752827716031,21.8545724081327,NA,NA,9.53,NA,14.71,NA,16.04,13.2,13.57,17.04,NA
2015-07-01,5.92542675890659,13.5197042536407,21.8085800942203,NA,NA,NA,NA,NA,NA,17.14,NA,NA,16.63,NA
2015-08-01,7.32692378765211,13.6695278323058,20.9835623071586,NA,NA,NA,NA,NA,NA,16.12,NA,NA,15.9,NA
2015-09-01,8.8540692214756,11.0503290944058,13.2448061934954,9.74,NA,NA,NA,NA,NA,10.88,NA,9.39,10.51,11.04
2015-10-01,6.71331838240332,8.77385797696638,11.0373509116319,8.07,NA,NA,NA,NA,NA,7.26,NA,7.61,6.67,8.68
2015-11-01,-2.46243655990332,5.70246198302573,13.0144387741104,2.28,NA,NA,NA,NA,NA,4.06,NA,1.18,1.27,NA
2015-12-01,-4.52526457818602,3.94529436099389,11.4084768703602,-0.03,NA,NA,NA,NA,NA,2.1,NA,-0.36,-0.2,NA
2016-01-01,-3.63665006446743,4.68086709811193,12.1641258157877,-0.16,NA,NA,NA,NA,NA,1.4,NA,-0.23,-0.51,NA
2016-02-01,-3.0146915490606,5.26780572002993,12.8119481192857,0.19,NA,NA,NA,NA,NA,1.42,NA,0.38,-0.21,NA
