"date","2.5%","50%","97.5%","MP1","MP3","PL3","PL2","UBP3","MP5","MP8","UBP1","UBP2","PL1","UBP4"
2012-01-01,-4.35363402173491,-0.0027754561567205,4.38209797915904,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2012-02-01,-0.748943530830241,2.14203613867566,5.02435516049461,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2012-03-01,-2.8818629458109,0.0535198567667204,2.97409213243306,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2012-04-01,2.39403439904526,5.26431301584432,8.08998958002072,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2012-05-01,4.84716617525593,7.69379802250663,10.5056996520609,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2012-06-01,8.83412603022042,11.7443805101013,14.5996350628405,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2012-07-01,10.8692884714153,13.8636981683629,16.781975308724,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2012-08-01,12.9057619303578,14.824376238084,16.573003133733,16.16,12.59,15.72,15.72,15.46,NA,NA,15.21,15.26,NA,NA
2012-09-01,9.6464328628304,11.3269044197807,13.0509160875195,11.88,9.25,11.17,11.17,11.01,9.62,9.61,10.98,11.05,NA,NA
2012-10-01,3.3892736609171,5.12871015126421,6.83148384147036,6.62,5.85,4.33,4.33,5.6,5.82,6.19,4.97,5.43,NA,NA
2012-11-01,-1.98355434781238,-0.131514938211231,1.91255196614648,0.9,2.38,-0.7,-0.7,-1.17,2.02,2.07,0.02,0.07,NA,NA
2012-12-01,-4.68911327209415,-2.94665410440316,-1.11278507922171,0.16,0.85,-1.58,-1.58,-3.16,0.55,0.73,-0.51,-0.19,NA,NA
2013-01-01,-1.48014357600432,0.325882208846415,2.29580301430801,0.12,0.65,-0.4,-0.4,-0.54,0.43,0.52,0.02,0.21,NA,NA
2013-02-01,-0.434835835374048,1.64248602534398,3.83675960275209,0.21,0.61,-0.27,-0.27,0.16,0.38,0.36,0.13,0.15,NA,NA
2013-03-01,-2.38581673340263,-0.658863141898118,1.13438257894815,0.23,0.25,-1.09,-1.09,-1,0.23,0.29,0.13,0.22,NA,NA
2013-04-01,-0.674335247798195,1.09748380528676,2.96804403275587,0.23,0.23,-0.14,-0.14,0.31,0.26,0.28,0.12,0.23,NA,NA
2013-05-01,7.1021601026445,8.78985542568297,10.4329907506603,2.71,1.65,5.72,5.72,8.86,3.07,2.19,7.5,5.85,NA,NA
2013-06-01,13.8803037470265,16.0864585088893,18.0720905490182,17.4,13.65,17.66,17.66,17.46,15.68,16.15,18.02,18.62,NA,NA
2013-07-01,12.7630443146241,15.7728237253767,18.7468132146397,18.32,14.92,16.9,16.9,NA,16.04,17.25,17.14,17.66,NA,NA
2013-08-01,13.2804720607702,16.3235644868731,19.2668422677541,18.03,14.79,17.12,17.12,NA,15.49,16.73,16.74,17.29,NA,NA
2013-09-01,10.3564444363061,13.3280731692157,16.245691354162,13.68,11.08,12.54,12.54,NA,12.37,12.54,12.68,13.05,NA,NA
2013-10-01,6.23577682555003,9.12405752330055,11.984934045857,8.98,7.4,8.47,8.16,NA,7.86,8.01,8.81,8.44,6.44,NA
