"","date","Airport","Air_MonthAvg","std","precision","Region","MP1","MP3","PL3","PL2","UBP3","MP5","MP8","UBP1","UBP2","PL1","UBP4"
"179",2026-11-01,NA,0.0199999999999999,2.71514272184723,0.135648399348888,"YF",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"180",2026-12-01,NA,-2.44,3.27077972355217,0.093475415965601,"YF",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"181",2027-01-01,NA,-2.78,2.34989361461322,0.181093806591815,"YF",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"182",2027-02-01,NA,-1.72,3.57309389745078,0.0783269366335083,"YF",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"183",2027-03-01,NA,0.78,2.78424136884718,0.128998968008256,"YF",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"184",2027-04-01,NA,5.56,1.74728360605827,0.327546675401245,"YF",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"185",2027-05-01,NA,8.54,1.5009996668887,0.443852640923213,"YF",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"186",2027-06-01,NA,13.66,0.642650760522385,2.42130750605327,"YF",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"187",2027-07-01,NA,16.08,1.74269905606218,0.329272308198881,"YF",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"188",2027-08-01,NA,14.7,1.15758369027902,0.746268656716418,"YF",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"189",2027-09-01,NA,10.78,1.26767503722366,0.622277535780959,"YF",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"190",2027-10-01,NA,5.88,1.90184121314057,0.276472214542439,"YF",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"191",2027-11-01,NA,-0.44,4.0679233031118,0.0604302634759488,"YF",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"192",2027-12-01,NA,-5.84,4.39010250449804,0.0518860582161573,"YF",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"193",2028-01-01,NA,-2,1.40890028036054,0.503778337531486,"YF",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"194",2028-02-01,NA,-2.42,1.17983049630021,0.718390804597701,"YF",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"195",2028-03-01,NA,-1.02,1.98544705293292,0.253678335870117,"YF",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"196",2028-04-01,NA,3.76,0.853229160308062,1.37362637362637,"YF",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"197",2028-05-01,NA,8.6,0.781024967590666,1.63934426229508,"YF",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"198",2028-06-01,NA,12.14,1.32211951048307,0.5720823798627,"YF",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"199",2028-07-01,NA,14.04,0.746993975879323,1.7921146953405,"YF",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"200",2028-08-01,NA,14.32,1.17345643293648,0.726216412490923,"YF",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"201",2028-09-01,NA,10.7,0.894427190999916,1.25,"YF",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"202",2028-10-01,NA,6.14,1.01636607578175,0.968054211035818,"YF",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"203",2028-11-01,NA,-0.4,3.53977400408557,0.0798084596967278,"YF",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"204",2028-12-01,NA,-4.48,3.51098276839975,0.0811227387036586,"YF",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"205",2029-01-01,NA,-4.74,3.41364907393833,0.0858148116364884,"YF",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"206",2029-02-01,NA,-1.62,3.22598822068525,0.0960891707504564,"YF",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"207",2029-03-01,NA,0.72,3.11961536090589,0.10275380189067,"YF",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"208",2029-04-01,NA,4.9,1.6140012391569,0.383877159309021,"YF",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"209",2029-05-01,NA,9.06,1.65015150819554,0.367242012486228,"YF",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"210",2029-06-01,NA,12.44,0.939680796866681,1.13250283125708,"YF",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"211",2029-07-01,NA,13.8,1.30575648572006,0.586510263929619,"YF",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"212",2029-08-01,NA,13.78,1.48054044186574,0.456204379562044,"YF",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"213",2029-09-01,NA,10.54,1.97813043048228,0.255558395093279,"YF",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"214",2029-10-01,NA,5.12,1.46013697987552,0.469043151969981,"YF",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"215",2029-11-01,NA,0.42,1.93313217344288,0.267594327000268,"YF",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"216",2029-12-01,NA,-4.14,3.31556933270894,0.0909669789866279,"YF",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"217",2030-01-01,NA,-1.24,0.96591925128346,1.07181136120043,"YF",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"218",2030-02-01,NA,-0.02,2.17761337247915,0.210881484605652,"YF",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"219",2030-03-01,NA,2.06,3.58998607239638,0.0775915580384854,"YF",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"220",2030-04-01,NA,5.34,1.28763348822559,0.60313630880579,"YF",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"221",2030-05-01,NA,9.3,1.47478812037526,0.459770114942529,"YF",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"222",2030-06-01,NA,13.32,2.18105479069188,0.210216523018709,"YF",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"223",2030-07-01,NA,14.52,1.49566038925954,0.447027268663389,"YF",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"224",2030-08-01,NA,13.24,1.77566888805318,0.317158261972724,"YF",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"225",2030-09-01,NA,10.16,1.59154013458662,0.394788787998421,"YF",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"226",2030-10-01,NA,4.48,2.36156727619604,0.179307871615564,"YF",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"227",2030-11-01,NA,-0.8,1.51492574075431,0.435729847494553,"YF",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"228",2030-12-01,NA,-2.18,3.20499609984162,0.0973520249221184,"YF",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"229",2031-01-01,NA,-5.34,4.56103058529539,0.0480699899053021,"YF",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"230",2031-02-01,NA,-4.48,3.70567132919259,0.0728226041363239,"YF",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"231",2031-03-01,NA,-0.26,2.22441003414389,0.202101859337106,"YF",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"232",2031-04-01,NA,4.74,1.2280065146407,0.663129973474801,"YF",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"233",2031-05-01,NA,7.72,0.521536192416212,3.6764705882353,"YF",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"234",2031-06-01,NA,11.66,0.779743547584717,1.64473684210526,"YF",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"235",2031-07-01,NA,14.08,1.24378454725889,0.646412411118293,"YF",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"236",2031-08-01,NA,12.82,0.554075807087803,3.25732899022801,"YF",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"237",2031-09-01,NA,10.18,1.07563934476199,0.864304235090752,"YF",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"238",2031-10-01,NA,4.38,1.74556581084759,0.328191663931736,"YF",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"239",2031-11-01,NA,-1.1,3.45108678534748,0.0839630562552477,"YF",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"240",2031-12-01,NA,-4.66,2.89188519827465,0.119574315437044,"YF",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"241",2032-01-01,NA,-4.8,1.65680415257809,0.364298724954463,"YF",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"242",2032-02-01,NA,-1.64,2.30716275975493,0.187863986473793,"YF",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"243",2032-03-01,NA,1.16,2.23450218169506,0.200280392549569,"YF",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"244",2032-04-01,NA,5.04,1.88759105740624,0.280662363177098,"YF",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"245",2032-05-01,NA,8.74,1.53231850475024,0.425894378194208,"YF",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"246",2032-06-01,NA,12.64,1.0968135666557,0.83125519534497,"YF",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"247",2032-07-01,NA,14.68,1.01094015648801,0.978473581213308,"YF",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"248",2032-08-01,NA,13.88,1.35351394525509,0.54585152838428,"YF",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"249",2032-09-01,NA,11.02,1.73695135222608,0.331455087835598,"YF",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"250",2032-10-01,NA,5.86,2.8492104169401,0.123183050012318,"YF",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"251",2032-11-01,NA,-1.66,1.77426040929735,0.317662007623888,"YF",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"252",2032-12-01,NA,-2.02,2.57235300843411,0.151125887864591,"YF",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"253",2033-01-01,NA,-1.54,3.58510808763139,0.0778028475842216,"YF",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"254",2033-02-01,NA,1.74,2.83425475213503,0.124486493215486,"YF",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"255",2033-03-01,NA,0.54,1.15887876846545,0.744601638123604,"YF",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"256",2033-04-01,NA,5.12,1.37549990912395,0.528541226215645,"YF",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"257",2033-05-01,NA,8.2,0.744983221287567,1.8018018018018,"YF",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"258",2033-06-01,NA,13.3,2.58069758011279,0.15015015015015,"YF",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"259",2033-07-01,NA,15,1.7277152543171,0.33500837520938,"YF",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"260",2033-08-01,NA,14.48,1.2214745187682,0.670241286863271,"YF",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"261",2033-09-01,NA,10.76,1.2381437719425,0.652315720808871,"YF",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"262",2033-10-01,NA,4.54,3.01546016388876,0.109974705817662,"YF",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"263",2033-11-01,NA,-0.86,2.03911745615597,0.240500240500241,"YF",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"264",2033-12-01,NA,-3.82,3.53723055510946,0.079923273657289,"YF",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"265",2034-01-01,NA,-2.88,1.43073407731835,0.488519785051295,"YF",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"266",2034-02-01,NA,-0.28,3.73054955737087,0.071854566357692,"YF",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"267",2034-03-01,NA,-2.4,0.95655632348545,1.09289617486339,"YF",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"268",2034-04-01,NA,4.3,1.29807549857472,0.593471810089021,"YF",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"269",2034-05-01,NA,8.16,0.74027022093287,1.82481751824817,"YF",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"270",2034-06-01,NA,13.18,2.11589224678385,0.223363859727496,"YF",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"271",2034-07-01,NA,14.38,0.769415362466853,1.68918918918919,"YF",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"272",2034-08-01,NA,14.12,1.92924855837707,0.268672756582482,"YF",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"273",2034-09-01,NA,10.3,1.06301458127346,0.88495575221239,"YF",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"274",2034-10-01,NA,4.62,1.26767503722366,0.622277535780958,"YF",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"275",2034-11-01,NA,-0.9,3.35931540644816,0.0886132033673017,"YF",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"276",2034-12-01,NA,-1.62,2.89344085821708,0.119445771619685,"YF",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"277",2035-01-01,NA,-5.1,2.18860686282393,0.208768267223382,"YF",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"278",2035-02-01,NA,-1.76,3.68957992188813,0.0734591934180563,"YF",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"279",2035-03-01,NA,1.06,1.35757136092362,0.542593597395551,"YF",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"280",2035-04-01,NA,4.3,0.809320702811932,1.52671755725191,"YF",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"281",2035-05-01,NA,8.84,1.32966161108757,0.565610859728507,"YF",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"282",2035-06-01,NA,13.18,2.11589224678385,0.223363859727496,"YF",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"283",2035-07-01,NA,14.2,1.44741148261301,0.477326968973747,"YF",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"284",2035-08-01,NA,13.68,1.24979998399744,0.640204865556978,"YF",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"285",2035-09-01,NA,10.9,1.11130553854464,0.809716599190284,"YF",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"286",2035-10-01,NA,6.48,0.878635305459552,1.29533678756477,"YF",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"287",2035-11-01,NA,-0.32,0.725947656515261,1.89753320683112,"YF",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"288",2035-12-01,NA,-1.56,1.94756257922563,0.263643553915107,"YF",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"289",2036-01-01,NA,-5.06,2.6801119379608,0.139217597104274,"YF",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"290",2036-02-01,NA,-3.88,3.58496861910952,0.0778089013383131,"YF",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"291",2036-03-01,NA,0.64,2.29303292606103,0.190186382655002,"YF",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"292",2036-04-01,NA,4.56,1.45705181788432,0.471031559114461,"YF",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"293",2036-05-01,NA,8.46,1.10589330407594,0.817661488143909,"YF",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"294",2036-06-01,NA,12.26,1.18869676536954,0.707714083510262,"YF",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"295",2036-07-01,NA,14.86,1.87696563633967,0.283848992336077,"YF",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"296",2036-08-01,NA,14.36,1.75442298206561,0.32488628979857,"YF",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"297",2036-09-01,NA,10.92,1.51558569536665,0.43535045711798,"YF",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"298",2036-10-01,NA,5.9,1.33977610069743,0.557103064066852,"YF",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"299",2036-11-01,NA,-0.34,3.85266141777343,0.067371825102742,"YF",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"300",2036-12-01,NA,-1.16,2.29738982325595,0.189465706707086,"YF",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"301",2037-01-01,NA,-2.04,2.35010638057089,0.181061017562919,"YF",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"302",2037-02-01,NA,1.18,2.40145789053233,0.173400381480839,"YF",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"303",2037-03-01,NA,1.82,2.34989361461322,0.181093806591815,"YF",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"304",2037-04-01,NA,5.12,1.55145093380358,0.415454923140839,"YF",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"305",2037-05-01,NA,9.32,1.36638208419168,0.535618639528655,"YF",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"306",2037-06-01,NA,12.72,2.01171568567728,0.247096614776377,"YF",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"307",2037-07-01,NA,15.48,1.33678719323608,0.559597090095131,"YF",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"308",2037-08-01,NA,15.26,2.39018827710287,0.175039383861369,"YF",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"309",2037-09-01,NA,10.86,2.02311640792121,0.244319569997557,"YF",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"310",2037-10-01,NA,5.66,1.60093722550261,0.390167772142021,"YF",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"311",2037-11-01,NA,-1.88,3.6670151349565,0.0743660295976798,"YF",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"312",2037-12-01,NA,-4.3,3.68646171823335,0.0735835172921266,"YF",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"313",2038-01-01,NA,-2.3,2.20567450001128,0.205549845837616,"YF",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"314",2038-02-01,NA,-2.78,1.93571692145313,0.266880170803309,"YF",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"315",2038-03-01,NA,0.98,3.63551922013899,0.0756601346750397,"YF",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"316",2038-04-01,NA,5.3,1.85472369909914,0.290697674418605,"YF",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"317",2038-05-01,NA,9.42,1.62234398325386,0.379939209726444,"YF",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"318",2038-06-01,NA,12.86,1.63340135912763,0.374812593703148,"YF",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"319",2038-07-01,NA,16.1,2.32163735324878,0.185528756957328,"YF",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"320",2038-08-01,NA,14.18,0.725947656515261,1.89753320683112,"YF",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"321",2038-09-01,NA,11.38,1.42723508925474,0.490918016691213,"YF",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"322",2038-10-01,NA,5.46,1.81190507477627,0.304599451720987,"YF",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"323",2038-11-01,NA,0.44,1.69646691685986,0.347463516330785,"YF",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"324",2038-12-01,NA,-0.84,2.69313943196412,0.137873983179374,"YF",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"325",2039-01-01,NA,-5.26,2.13962613556668,0.218435998252512,"YF",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"326",2039-02-01,NA,-4,4.03732584763727,0.0613496932515338,"YF",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"327",2039-03-01,NA,1.42,2.02163300329214,0.244678248103744,"YF",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"328",2039-04-01,NA,4.28,1.38816425541072,0.518941359626362,"YF",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"329",2039-05-01,NA,8.66,1.0285912696499,0.945179584120983,"YF",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"330",2039-06-01,NA,12.56,1.48256534425974,0.454959053685168,"YF",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"331",2039-07-01,NA,15.04,1.88095720312824,0.282645562464669,"YF",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"332",2039-08-01,NA,14.16,1.32400906341309,0.570450656018255,"YF",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"333",2039-09-01,NA,10.4,0.99498743710662,1.01010101010101,"YF",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"334",2039-10-01,NA,4.18,1.76974574445032,0.319284802043423,"YF",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"335",2039-11-01,NA,-0.72,1.75982953719956,0.322893122376493,"YF",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"336",2039-12-01,NA,-2.58,1.35535973084639,0.544365813826892,"YF",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"337",2040-01-01,NA,-4.92,4.29499708963813,0.0542093565349379,"YF",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"338",2040-02-01,NA,-1.84,3.25622480796397,0.0943129303027445,"YF",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"339",2040-03-01,NA,0.76,2.523489647294,0.157035175879397,"YF",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"340",2040-04-01,NA,3.36,0.7162401831788,1.94931773879142,"YF",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"341",2040-05-01,NA,8.22,0.960208310732624,1.08459869848156,"YF",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"342",2040-06-01,NA,13,1.55080624192708,0.415800415800416,"YF",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"343",2040-07-01,NA,15.08,1.29112354172635,0.599880023995201,"YF",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"344",2040-08-01,NA,13.94,0.634822809924155,2.48138957816377,"YF",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"345",2040-09-01,NA,10.82,0.872926113711808,1.31233595800525,"YF",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"346",2040-10-01,NA,5.88,2.3983327542274,0.173852573018081,"YF",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"347",2040-11-01,NA,-0.2,4.29825546006749,0.054127198917456,"YF",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"348",2040-12-01,NA,-1.48,2.25986725273853,0.195809672997846,"YF",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"349",2041-01-01,NA,-1.06,0.976217188949262,1.04931794333683,"YF",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"350",2041-02-01,NA,-0.94,3.00133303716865,0.11101243339254,"YF",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"351",2041-03-01,NA,0.44,3.31255188638608,0.0911327804611319,"YF",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"352",2041-04-01,NA,3.86,1.6607227342335,0.362581580855693,"YF",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"353",2041-05-01,NA,9.1,1.70880074906351,0.342465753424658,"YF",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"354",2041-06-01,NA,14.06,2.13611797427015,0.219154065307911,"YF",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"355",2041-07-01,NA,15.46,0.991463564635635,1.01729399796541,"YF",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"356",2041-08-01,NA,13.58,0.785493475466219,1.62074554294976,"YF",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"357",2041-09-01,NA,10.94,1.04546640309481,0.914913083257091,"YF",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"358",2041-10-01,NA,5.7,1.32853302555864,0.56657223796034,"YF",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"359",2041-11-01,NA,1.02,1.27553910171347,0.614628149969269,"YF",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"360",2041-12-01,NA,-4.02,3.90538090331788,0.06556517178075,"YF",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"361",2042-01-01,NA,-2.42,1.41668627437411,0.49825610363727,"YF",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"362",2042-02-01,NA,0.24,1.62726764854464,0.377643504531722,"YF",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"363",2042-03-01,NA,0.8,2.53081014696875,0.156128024980484,"YF",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"364",2042-04-01,NA,4.1,0.620483682299543,2.5974025974026,"YF",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"365",2042-05-01,NA,8.58,1.16060329139633,0.742390497401633,"YF",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"366",2042-06-01,NA,13.02,1.16275534829989,0.739644970414201,"YF",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"367",2042-07-01,NA,15.9,2.26384628453435,0.195121951219512,"YF",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"368",2042-08-01,NA,14.68,1.43596657342711,0.484966052376334,"YF",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"369",2042-09-01,NA,11.2,1.07935165724615,0.858369098712446,"YF",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"370",2042-10-01,NA,4.8,2.16679486800204,0.212992545260916,"YF",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"371",2042-11-01,NA,-1.28,2.83143073374575,0.124734938256206,"YF",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"372",2042-12-01,NA,-3.02,2.49339126492414,0.160849284220685,"YF",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"373",2043-01-01,NA,-4.1,3.2101401838549,0.0970402717127608,"YF",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"374",2043-02-01,NA,-2.06,2.31905153025973,0.185942729639271,"YF",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"375",2043-03-01,NA,-0.12,2.44683468996171,0.167028561884082,"YF",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
