"date","2.5%","50%","97.5%","MP1","MP3","PL3","PL2","UBP3","MP5","MP8","UBP1","UBP2","PL1","UBP4"
2012-01-01,-4.38049346532864,0.00189609017999271,4.32967573719884,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2012-02-01,-2.30803948690526,0.998148569690129,4.38989854079395,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2012-03-01,-4.46853340209635,-1.10330507065187,2.2841662023504,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2012-04-01,0.889647646841788,4.1437734946974,7.38499332472023,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2012-05-01,3.31425400217904,6.58442971360841,9.87407467228484,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2012-06-01,7.30743176965659,10.6283331554838,13.9515202987707,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2012-07-01,9.43177190390683,12.7585661826376,16.1818540295499,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2012-08-01,9.70836961135513,13.0460654119087,16.4279744709286,16.16,12.59,15.72,15.72,15.46,NA,NA,15.21,15.26,NA,NA
2012-09-01,7.24821877840177,10.5637519572559,13.8773719252537,11.88,9.25,11.17,11.17,11.01,9.62,9.61,10.98,11.05,NA,NA
2012-10-01,0.258506170985921,3.50015987269285,6.81103434770426,6.62,5.85,4.33,4.33,5.6,5.82,6.19,4.97,5.43,NA,NA
2012-11-01,-3.50346989722516,-0.158870073348061,3.17013142017402,0.9,2.38,-0.7,-0.7,-1.17,2.02,2.07,0.02,0.07,NA,NA
2012-12-01,-7.28816248702328,-3.88679607004989,-0.356827477586868,0.16,0.85,-1.58,-1.58,-3.16,0.55,0.73,-0.51,-0.19,NA,NA
2013-01-01,-3.25159297033882,0.0803584405059604,3.47539096091279,0.12,0.65,-0.4,-0.4,-0.54,0.43,0.52,0.02,0.21,NA,NA
2013-02-01,-1.2587490029288,2.02908482626503,5.30118739335541,0.21,0.61,-0.27,-0.27,0.16,0.38,0.36,0.13,0.15,NA,NA
2013-03-01,-4.81953652016804,-1.44118397745359,1.92113158291444,0.23,0.25,-1.09,-1.09,-1,0.23,0.29,0.13,0.22,NA,NA
2013-04-01,-2.51432482381749,0.778968297170873,4.18456153229426,0.23,0.23,-0.14,-0.14,0.31,0.26,0.28,0.12,0.23,NA,NA
2013-05-01,4.31704639400261,7.59608240109216,10.8316234300259,2.71,1.65,5.72,5.72,8.86,3.07,2.19,7.5,5.85,NA,NA
2013-06-01,10.2313753013618,13.5573214604981,16.9544196751351,17.4,13.65,17.66,17.66,17.46,15.68,16.15,18.02,18.62,NA,NA
2013-07-01,11.3283402653485,14.6942645673636,18.1525008270673,18.32,14.92,16.9,16.9,NA,16.04,17.25,17.14,17.66,NA,NA
2013-08-01,11.7538309475427,15.2419672743997,18.7408155794565,18.03,14.79,17.12,17.12,NA,15.49,16.73,16.74,17.29,NA,NA
2013-09-01,8.83371536518873,12.2240392129498,15.5825809931629,13.68,11.08,12.54,12.54,NA,12.37,12.54,12.68,13.05,NA,NA
