year,month,model,temperature,rcp,site,date
2012,Jan,Model1,0.095737856346695,4.5,CRD,2012-01-01
2012,Oct,Model1,6.28,4.5,CRD,2012-10-01
2012,Apr,Model1,0.981031478118148,4.5,CRD,2012-04-01
2087,Apr,Model1,10.0247091846013,4.5,CRD,2087-04-01
2087,May,Model1,10.9110399699322,4.5,CRD,2087-05-01
2087,Jun,Model1,12.8415618905286,4.5,CRD,2087-06-01
2087,Jul,Model1,13.6879656712098,4.5,CRD,2087-07-01
2087,Aug,Model1,14.0481033692954,4.5,CRD,2087-08-01
2087,Sep,Model1,13.119089276288,4.5,CRD,2087-09-01
2087,Oct,Model1,11.7856275159154,4.5,CRD,2087-10-01
2087,Nov,Model1,8.82038507821234,4.5,CRD,2087-11-01
2087,Dec,Model1,7.48197868473306,4.5,CRD,2087-12-01
2088,Jan,Model1,3.03699740426559,4.5,CRD,2088-01-01
2012,May,Model1,3.40208234752079,4.5,CRD,2012-05-01
2088,Feb,Model1,2.38828682860313,4.5,CRD,2088-02-01
2088,Mar,Model1,0.667937920212401,4.5,CRD,2088-03-01
2088,Apr,Model1,5.16705498599764,4.5,CRD,2088-04-01
2088,May,Model1,7.80591288403564,4.5,CRD,2088-05-01
2088,Jun,Model1,10.5477565538059,4.5,CRD,2088-06-01
2088,Jul,Model1,12.9523058893133,4.5,CRD,2088-07-01
2088,Aug,Model1,13.6441510244596,4.5,CRD,2088-08-01
2088,Sep,Model1,13.4226908019171,4.5,CRD,2088-09-01
2088,Oct,Model1,11.9303503848458,4.5,CRD,2088-10-01
2088,Nov,Model1,9.14073980577653,4.5,CRD,2088-11-01
2012,Jun,Model1,7.35790562023747,4.5,CRD,2012-06-01
2088,Dec,Model1,7.67421097595683,4.5,CRD,2088-12-01
2089,Jan,Model1,6.41406626108603,4.5,CRD,2089-01-01
2089,Feb,Model1,5.46429259969903,4.5,CRD,2089-02-01
2089,Mar,Model1,4.56170124793187,4.5,CRD,2089-03-01
2089,Apr,Model1,8.68741198728764,4.5,CRD,2089-04-01
2089,May,Model1,10.5289371648232,4.5,CRD,2089-05-01
2089,Jun,Model1,12.4654224217806,4.5,CRD,2089-06-01
2089,Jul,Model1,13.6505438112775,4.5,CRD,2089-07-01
2089,Aug,Model1,14.3128557777715,4.5,CRD,2089-08-01
2089,Sep,Model1,14.0959411834651,4.5,CRD,2089-09-01
2012,Jul,Model1,10.9784983944819,4.5,CRD,2012-07-01
2089,Oct,Model1,11.5839782885076,4.5,CRD,2089-10-01
2089,Nov,Model1,9.8188765000408509,4.5,CRD,2089-11-01
2089,Dec,Model1,7.37406242527068,4.5,CRD,2089-12-01
2090,Jan,Model1,4.90758769209903,4.5,CRD,2090-01-01
2090,Feb,Model1,4.73637385079129,4.5,CRD,2090-02-01
2090,Mar,Model1,3.65327662520698,4.5,CRD,2090-03-01
2090,Apr,Model1,6.65408718277021,4.5,CRD,2090-04-01
2090,May,Model1,9.17393227388089,4.5,CRD,2090-05-01
2090,Jun,Model1,11.8161019921481,4.5,CRD,2090-06-01
2090,Jul,Model1,13.932586856413,4.5,CRD,2090-07-01
2012,Aug,Model1,11.8530730663811,4.5,CRD,2012-08-01
2090,Aug,Model1,15.0492391485294,4.5,CRD,2090-08-01
2090,Sep,Model1,14.1181340945608,4.5,CRD,2090-09-01
2090,Oct,Model1,12.0647302697467,4.5,CRD,2090-10-01
2090,Nov,Model1,10.2643418935008,4.5,CRD,2090-11-01
2090,Dec,Model1,5.92341134754748,4.5,CRD,2090-12-01
2091,Jan,Model1,4.65546948599162,4.5,CRD,2091-01-01
2091,Feb,Model1,4.92461680588659,4.5,CRD,2091-02-01
2091,Mar,Model1,5.35241694708874,4.5,CRD,2091-03-01
2091,Apr,Model1,10.9627740796187,4.5,CRD,2091-04-01
2091,May,Model1,12.6770640944624,4.5,CRD,2091-05-01
2012,Sep,Model1,10.6802877969111,4.5,CRD,2012-09-01
2091,Jun,Model1,14.3742742530298,4.5,CRD,2091-06-01
2091,Jul,Model1,15.3355429972794,4.5,CRD,2091-07-01
2091,Aug,Model1,15.8230096804077,4.5,CRD,2091-08-01
2091,Sep,Model1,14.2766186415703,4.5,CRD,2091-09-01
2091,Oct,Model1,12.0430940447864,4.5,CRD,2091-10-01
2091,Nov,Model1,9.9177724284405,4.5,CRD,2091-11-01
2091,Dec,Model1,11.7623021278659,4.5,CRD,2091-12-01
2092,Jan,Model1,8.53979383120934,4.5,CRD,2092-01-01
2092,Feb,Model1,6.82269538304776,4.5,CRD,2092-02-01
2092,Mar,Model1,6.45993467160934,4.5,CRD,2092-03-01
2012,Oct,Model1,8.21334143362575,4.5,CRD,2012-10-01
2092,Apr,Model1,9.37221280211545,4.5,CRD,2092-04-01
2092,May,Model1,11.8849141421347,4.5,CRD,2092-05-01
2092,Jun,Model1,13.4783329541658,4.5,CRD,2092-06-01
2092,Jul,Model1,15.1901856611037,4.5,CRD,2092-07-01
2092,Aug,Model1,15.7436299843795,4.5,CRD,2092-08-01
2092,Sep,Model1,14.8081476316667,4.5,CRD,2092-09-01
2092,Oct,Model1,13.8266350129757,4.5,CRD,2092-10-01
2092,Nov,Model1,13.7573271205265,4.5,CRD,2092-11-01
2092,Dec,Model1,10.0817698909743,4.5,CRD,2092-12-01
2093,Jan,Model1,8.3434438314934,4.5,CRD,2093-01-01
2012,Nov,Model1,5.66279783751847,4.5,CRD,2012-11-01
2093,Feb,Model1,2.95645763833647,4.5,CRD,2093-02-01
2093,Mar,Model1,4.8067462609744,4.5,CRD,2093-03-01
2093,Apr,Model1,7.67606235729956,4.5,CRD,2093-04-01
2093,May,Model1,10.472417039586,4.5,CRD,2093-05-01
2093,Jun,Model1,12.3506042801436,4.5,CRD,2093-06-01
2093,Jul,Model1,14.2924545557116,4.5,CRD,2093-07-01
2093,Aug,Model1,15.8985696183421,4.5,CRD,2093-08-01
2093,Sep,Model1,15.0537123404914,4.5,CRD,2093-09-01
2093,Oct,Model1,12.6837853652705,4.5,CRD,2093-10-01
2093,Nov,Model1,10.5921087924249,4.5,CRD,2093-11-01
2012,Dec,Model1,4.99469897315327,4.5,CRD,2012-12-01
2093,Dec,Model1,8.70987327801491,4.5,CRD,2093-12-01
2094,Jan,Model1,7.27202138035335,4.5,CRD,2094-01-01
2094,Feb,Model1,6.05283112971905,4.5,CRD,2094-02-01
2094,Mar,Model1,5.63945003779272,4.5,CRD,2094-03-01
2094,Apr,Model1,8.24097544343069,4.5,CRD,2094-04-01
2094,May,Model1,9.99468483736391,4.5,CRD,2094-05-01
2094,Jun,Model1,12.6751177359255,4.5,CRD,2094-06-01
2094,Jul,Model1,14.6632497202907,4.5,CRD,2094-07-01
2094,Aug,Model1,15.6414905070896,4.5,CRD,2094-08-01
2094,Sep,Model1,14.8560278517908,4.5,CRD,2094-09-01
2013,Jan,Model1,1.57802416622929,4.5,CRD,2013-01-01
2094,Oct,Model1,12.6744388202383,4.5,CRD,2094-10-01
2094,Nov,Model1,11.0037352496018,4.5,CRD,2094-11-01
2094,Dec,Model1,9.63514935565548,4.5,CRD,2094-12-01
2095,Jan,Model1,7.83402565682753,4.5,CRD,2095-01-01
2095,Feb,Model1,6.40875804523725,4.5,CRD,2095-02-01
2095,Mar,Model1,6.79127739116077,4.5,CRD,2095-03-01
2095,Apr,Model1,7.89399339363142,4.5,CRD,2095-04-01
2095,May,Model1,10.3274950046386,4.5,CRD,2095-05-01
2095,Jun,Model1,11.873153078193,4.5,CRD,2095-06-01
2095,Jul,Model1,13.8475490176096,4.5,CRD,2095-07-01
2012,Nov,Model1,4.34,4.5,CRD,2012-11-01
2013,Feb,Model1,0.342978216089518,4.5,CRD,2013-02-01
2095,Aug,Model1,15.4357090446487,4.5,CRD,2095-08-01
2095,Sep,Model1,14.6559185064089,4.5,CRD,2095-09-01
2095,Oct,Model1,12.9259512204745,4.5,CRD,2095-10-01
2095,Nov,Model1,9.94134751853281,4.5,CRD,2095-11-01
2095,Dec,Model1,10.1530197587497,4.5,CRD,2095-12-01
2096,Jan,Model1,8.82628293486611,4.5,CRD,2096-01-01
2096,Feb,Model1,2.62738984281789,4.5,CRD,2096-02-01
2096,Mar,Model1,4.34433824150995,4.5,CRD,2096-03-01
2096,Apr,Model1,9.7178597343323,4.5,CRD,2096-04-01
2096,May,Model1,12.383320106331,4.5,CRD,2096-05-01
2013,Mar,Model1,0.361317861307059,4.5,CRD,2013-03-01
2096,Jun,Model1,14.1465695855153,4.5,CRD,2096-06-01
2096,Jul,Model1,15.8082133401505,4.5,CRD,2096-07-01
2096,Aug,Model1,16.3477681135581,4.5,CRD,2096-08-01
2096,Sep,Model1,15.2781455758706,4.5,CRD,2096-09-01
2096,Oct,Model1,13.8566217670576,4.5,CRD,2096-10-01
2096,Nov,Model1,11.9216028106943,4.5,CRD,2096-11-01
2096,Dec,Model1,10.6643678463944,4.5,CRD,2096-12-01
2097,Jan,Model1,8.72459651089243,4.5,CRD,2097-01-01
2097,Feb,Model1,7.03063201578765,4.5,CRD,2097-02-01
2097,Mar,Model1,3.92632726837281,4.5,CRD,2097-03-01
2013,Apr,Model1,1.53804180169254,4.5,CRD,2013-04-01
2097,Apr,Model1,6.74135048995874,4.5,CRD,2097-04-01
2097,May,Model1,9.65468602633279,4.5,CRD,2097-05-01
2097,Jun,Model1,12.0480203126609,4.5,CRD,2097-06-01
2097,Jul,Model1,14.5519885534874,4.5,CRD,2097-07-01
2097,Aug,Model1,15.8697458332586,4.5,CRD,2097-08-01
2097,Sep,Model1,14.7930065894412,4.5,CRD,2097-09-01
2097,Oct,Model1,12.8921358182749,4.5,CRD,2097-10-01
2097,Nov,Model1,9.19201347418395,4.5,CRD,2097-11-01
2097,Dec,Model1,8.39685401474611,4.5,CRD,2097-12-01
2098,Jan,Model1,6.78905494467405,4.5,CRD,2098-01-01
2013,May,Model1,4.06529090904946,4.5,CRD,2013-05-01
2098,Feb,Model1,7.72452452639397,4.5,CRD,2098-02-01
2098,Mar,Model1,5.77396090223878,4.5,CRD,2098-03-01
2098,Apr,Model1,8.42763548488809,4.5,CRD,2098-04-01
2098,May,Model1,10.2346375948582,4.5,CRD,2098-05-01
2098,Jun,Model1,12.4617253538256,4.5,CRD,2098-06-01
2098,Jul,Model1,14.4060284205403,4.5,CRD,2098-07-01
2098,Aug,Model1,15.4397268524236,4.5,CRD,2098-08-01
2098,Sep,Model1,14.4059495195143,4.5,CRD,2098-09-01
2098,Oct,Model1,12.1824553386383,4.5,CRD,2098-10-01
2098,Nov,Model1,8.05975672229916,4.5,CRD,2098-11-01
2013,Jun,Model1,7.21875443261906,4.5,CRD,2013-06-01
2098,Dec,Model1,7.25285921546755,4.5,CRD,2098-12-01
2099,Jan,Model1,6.0711125173586,4.5,CRD,2099-01-01
2099,Feb,Model1,5.0059970779467,4.5,CRD,2099-02-01
2099,Mar,Model1,7.41632325451312,4.5,CRD,2099-03-01
2099,Apr,Model1,13.4552381578201,4.5,CRD,2099-04-01
2099,May,Model1,14.461236144,4.5,CRD,2099-05-01
2099,Jun,Model1,14.9928590679035,4.5,CRD,2099-06-01
2099,Jul,Model1,15.638656655891,4.5,CRD,2099-07-01
2099,Aug,Model1,15.9090299123982,4.5,CRD,2099-08-01
2099,Sep,Model1,14.5855265379452,4.5,CRD,2099-09-01
2013,Jul,Model1,10.2416196310028,4.5,CRD,2013-07-01
2099,Oct,Model1,11.8639598574006,4.5,CRD,2099-10-01
2099,Nov,Model1,9.39421911501397,4.5,CRD,2099-11-01
2099,Dec,Model1,7.7256754800644,4.5,CRD,2099-12-01
2100,Jan,Model1,6.5405870732138,4.5,CRD,2100-01-01
2100,Feb,Model1,7.49809283340945,4.5,CRD,2100-02-01
2100,Mar,Model1,7.91209330539208,4.5,CRD,2100-03-01
2100,Apr,Model1,12.6012308118975,4.5,CRD,2100-04-01
2100,May,Model1,14.3815815431085,4.5,CRD,2100-05-01
2100,Jun,Model1,15.0289523594669,4.5,CRD,2100-06-01
2100,Jul,Model1,15.5686511683844,4.5,CRD,2100-07-01
2013,Aug,Model1,12.0865659409647,4.5,CRD,2013-08-01
2100,Aug,Model1,15.3400809324878,4.5,CRD,2100-08-01
2100,Sep,Model1,14.5522154775385,4.5,CRD,2100-09-01
2100,Oct,Model1,12.8679505532853,4.5,CRD,2100-10-01
2100,Nov,Model1,10.4542996475279,4.5,CRD,2100-11-01
2100,Dec,Model1,8.37124024136058,4.5,CRD,2100-12-01
2013,Sep,Model1,11.988593043479,4.5,CRD,2013-09-01
2013,Oct,Model1,9.64348987890155,4.5,CRD,2013-10-01
2013,Nov,Model1,6.12834345410417,4.5,CRD,2013-11-01
2012,Dec,Model1,3,4.5,CRD,2012-12-01
2013,Dec,Model1,2.50921554963737,4.5,CRD,2013-12-01
2014,Jan,Model1,4.29702027957505,4.5,CRD,2014-01-01
2014,Feb,Model1,3.71352088610958,4.5,CRD,2014-02-01
2014,Mar,Model1,4.2234265027495,4.5,CRD,2014-03-01
2014,Apr,Model1,5.4459688267579,4.5,CRD,2014-04-01
2014,May,Model1,7.77913071926767,4.5,CRD,2014-05-01
2014,Jun,Model1,9.94662420939854,4.5,CRD,2014-06-01
2014,Jul,Model1,11.710054518853,4.5,CRD,2014-07-01
2014,Aug,Model1,12.5177446358675,4.5,CRD,2014-08-01
2014,Sep,Model1,11.7696059518292,4.5,CRD,2014-09-01
2013,Jan,Model1,2.12,4.5,CRD,2013-01-01
2014,Oct,Model1,10.4805442803127,4.5,CRD,2014-10-01
2014,Nov,Model1,8.13402967431582,4.5,CRD,2014-11-01
2014,Dec,Model1,4.83522512679986,4.5,CRD,2014-12-01
2015,Jan,Model1,1.89796536415749,4.5,CRD,2015-01-01
2015,Feb,Model1,0.903251460706172,4.5,CRD,2015-02-01
2015,Mar,Model1,0.78429513556307,4.5,CRD,2015-03-01
2015,Apr,Model1,1.94465537799734,4.5,CRD,2015-04-01
2015,May,Model1,3.80796340384301,4.5,CRD,2015-05-01
2015,Jun,Model1,6.59734227104222,4.5,CRD,2015-06-01
2015,Jul,Model1,10.1673211082915,4.5,CRD,2015-07-01
2013,Feb,Model1,2.06,4.5,CRD,2013-02-01
2015,Aug,Model1,10.8604968302745,4.5,CRD,2015-08-01
2015,Sep,Model1,10.2903078928259,4.5,CRD,2015-09-01
2015,Oct,Model1,8.59156787773678,4.5,CRD,2015-10-01
2015,Nov,Model1,5.37353581839288,4.5,CRD,2015-11-01
2015,Dec,Model1,1.83413536448781,4.5,CRD,2015-12-01
2016,Jan,Model1,0.148312859429677,4.5,CRD,2016-01-01
2016,Feb,Model1,0.118556267941745,4.5,CRD,2016-02-01
2016,Mar,Model1,0.476594832757378,4.5,CRD,2016-03-01
2016,Apr,Model1,2.28582149018127,4.5,CRD,2016-04-01
2016,May,Model1,5.27670747164249,4.5,CRD,2016-05-01
2013,Mar,Model1,1.55,4.5,CRD,2013-03-01
2016,Jun,Model1,8.30461126012788,4.5,CRD,2016-06-01
2016,Jul,Model1,9.73335469905031,4.5,CRD,2016-07-01
2016,Aug,Model1,11.0521510176372,4.5,CRD,2016-08-01
2016,Sep,Model1,10.7570601102595,4.5,CRD,2016-09-01
2016,Oct,Model1,8.70255435215143,4.5,CRD,2016-10-01
2016,Nov,Model1,3.34740252508746,4.5,CRD,2016-11-01
2016,Dec,Model1,0.672572082326133,4.5,CRD,2016-12-01
2017,Jan,Model1,0.331500035527361,4.5,CRD,2017-01-01
2017,Feb,Model1,0.409343322029482,4.5,CRD,2017-02-01
2017,Mar,Model1,0.0557095532001892,4.5,CRD,2017-03-01
2013,Apr,Model1,1.02,4.5,CRD,2013-04-01
2017,Apr,Model1,1.50957801534902,4.5,CRD,2017-04-01
2017,May,Model1,4.05071630515106,4.5,CRD,2017-05-01
2017,Jun,Model1,6.28898189657122,4.5,CRD,2017-06-01
2017,Jul,Model1,9.20024932765039,4.5,CRD,2017-07-01
2017,Aug,Model1,10.9282149862984,4.5,CRD,2017-08-01
2017,Sep,Model1,10.8595672576127,4.5,CRD,2017-09-01
2017,Oct,Model1,7.92379359648457,4.5,CRD,2017-10-01
2017,Nov,Model1,3.99297258758292,4.5,CRD,2017-11-01
2017,Dec,Model1,0.800929898015154,4.5,CRD,2017-12-01
2018,Jan,Model1,0.729695182779584,4.5,CRD,2018-01-01
2013,May,Model1,1.01,4.5,CRD,2013-05-01
2018,Feb,Model1,0.583468802338702,4.5,CRD,2018-02-01
2018,Mar,Model1,0.66835294827602,4.5,CRD,2018-03-01
2018,Apr,Model1,1.83792447398088,4.5,CRD,2018-04-01
2018,May,Model1,4.48846074209992,4.5,CRD,2018-05-01
2018,Jun,Model1,7.81945263834992,4.5,CRD,2018-06-01
2018,Jul,Model1,10.1035541392053,4.5,CRD,2018-07-01
2018,Aug,Model1,11.2651098205833,4.5,CRD,2018-08-01
2018,Sep,Model1,10.5889346619428,4.5,CRD,2018-09-01
2018,Oct,Model1,7.3479921146288,4.5,CRD,2018-10-01
2018,Nov,Model1,3.57193225192356,4.5,CRD,2018-11-01
2013,Jun,Model1,6.52,4.5,CRD,2013-06-01
2018,Dec,Model1,1.26003123905428,4.5,CRD,2018-12-01
2019,Jan,Model1,0.416865035145513,4.5,CRD,2019-01-01
2019,Feb,Model1,1.49858451374777,4.5,CRD,2019-02-01
2019,Mar,Model1,1.79106382032869,4.5,CRD,2019-03-01
2019,Apr,Model1,1.57374458664165,4.5,CRD,2019-04-01
2019,May,Model1,4.03132344766369,4.5,CRD,2019-05-01
2019,Jun,Model1,7.6150967644462,4.5,CRD,2019-06-01
2019,Jul,Model1,9.9414158900946,4.5,CRD,2019-07-01
2019,Aug,Model1,11.6269985335184,4.5,CRD,2019-08-01
2019,Sep,Model1,10.6755638243456,4.5,CRD,2019-09-01
2013,Jul,Model1,11,4.5,CRD,2013-07-01
2019,Oct,Model1,7.25469593895542,4.5,CRD,2019-10-01
2019,Nov,Model1,3.26069386445205,4.5,CRD,2019-11-01
2019,Dec,Model1,2.51986850443981,4.5,CRD,2019-12-01
2020,Jan,Model1,2.30786689446739,4.5,CRD,2020-01-01
2020,Feb,Model1,1.78395868545276,4.5,CRD,2020-02-01
2020,Mar,Model1,0.0186135880453984,4.5,CRD,2020-03-01
2020,Apr,Model1,0.021717294958158,4.5,CRD,2020-04-01
2020,May,Model1,2.95942962377645,4.5,CRD,2020-05-01
2020,Jun,Model1,6.41532007131709,4.5,CRD,2020-06-01
2020,Jul,Model1,9.39654596614148,4.5,CRD,2020-07-01
2012,Feb,Model1,0.153677628079794,4.5,CRD,2012-02-01
2013,Aug,Model1,12.11,4.5,CRD,2013-08-01
2020,Aug,Model1,10.8786735082366,4.5,CRD,2020-08-01
2020,Sep,Model1,9.87119222278037,4.5,CRD,2020-09-01
2020,Oct,Model1,7.45055289617794,4.5,CRD,2020-10-01
2020,Nov,Model1,2.53394301517528,4.5,CRD,2020-11-01
2020,Dec,Model1,1.1868250519646,4.5,CRD,2020-12-01
2021,Jan,Model1,0.296667266629279,4.5,CRD,2021-01-01
2021,Feb,Model1,0.435441982129999,4.5,CRD,2021-02-01
2021,Mar,Model1,0.086832616927003,4.5,CRD,2021-03-01
2021,Apr,Model1,1.40001949676872,4.5,CRD,2021-04-01
2021,May,Model1,3.86386327888282,4.5,CRD,2021-05-01
2013,Sep,Model1,9.03,4.5,CRD,2013-09-01
2021,Jun,Model1,7.57816934230688,4.5,CRD,2021-06-01
2021,Jul,Model1,10.4553965635965,4.5,CRD,2021-07-01
2021,Aug,Model1,11.8005880512774,4.5,CRD,2021-08-01
2021,Sep,Model1,10.9174059774109,4.5,CRD,2021-09-01
2021,Oct,Model1,9.51097345183334,4.5,CRD,2021-10-01
2021,Nov,Model1,4.84542472200424,4.5,CRD,2021-11-01
2021,Dec,Model1,2.83235429733541,4.5,CRD,2021-12-01
2022,Jan,Model1,1.57603494605854,4.5,CRD,2022-01-01
2022,Feb,Model1,0.285898191881628,4.5,CRD,2022-02-01
2022,Mar,Model1,1.11879605484933,4.5,CRD,2022-03-01
2013,Oct,Model1,7.51,4.5,CRD,2013-10-01
2022,Apr,Model1,3.38124392702996,4.5,CRD,2022-04-01
2022,May,Model1,4.72861976622997,4.5,CRD,2022-05-01
2022,Jun,Model1,7.11072163173962,4.5,CRD,2022-06-01
2022,Jul,Model1,9.41216264303696,4.5,CRD,2022-07-01
2022,Aug,Model1,10.6050173400292,4.5,CRD,2022-08-01
2022,Sep,Model1,10.4090986870786,4.5,CRD,2022-09-01
2022,Oct,Model1,7.36073699427705,4.5,CRD,2022-10-01
2022,Nov,Model1,3.61117196346019,4.5,CRD,2022-11-01
2022,Dec,Model1,1.72164011175986,4.5,CRD,2022-12-01
2023,Jan,Model1,1.92707452672693,4.5,CRD,2023-01-01
2013,Nov,Model1,5.74,4.5,CRD,2013-11-01
2023,Feb,Model1,1.04399491945689,4.5,CRD,2023-02-01
2023,Mar,Model1,0.0978446211240342,4.5,CRD,2023-03-01
2023,Apr,Model1,0.370523006562072,4.5,CRD,2023-04-01
2023,May,Model1,3.43256894448099,4.5,CRD,2023-05-01
2023,Jun,Model1,6.61913875454171,4.5,CRD,2023-06-01
2023,Jul,Model1,9.32321083088757,4.5,CRD,2023-07-01
2023,Aug,Model1,11.5575942214968,4.5,CRD,2023-08-01
2023,Sep,Model1,10.6720121824913,4.5,CRD,2023-09-01
2023,Oct,Model1,7.15715027536255,4.5,CRD,2023-10-01
2023,Nov,Model1,2.34456062235834,4.5,CRD,2023-11-01
2013,Dec,Model1,3.94,4.5,CRD,2013-12-01
2023,Dec,Model1,1.14373538541009,4.5,CRD,2023-12-01
2024,Jan,Model1,2.2714310208154598,4.5,CRD,2024-01-01
2024,Feb,Model1,2.41358872425594,4.5,CRD,2024-02-01
2024,Mar,Model1,3.21564361742336,4.5,CRD,2024-03-01
2024,Apr,Model1,3.44985486860062,4.5,CRD,2024-04-01
2024,May,Model1,5.82475595118699,4.5,CRD,2024-05-01
2024,Jun,Model1,9.12037794468859,4.5,CRD,2024-06-01
2024,Jul,Model1,11.8239867951942,4.5,CRD,2024-07-01
2024,Aug,Model1,13.2601227723062,4.5,CRD,2024-08-01
2024,Sep,Model1,11.8820926113019,4.5,CRD,2024-09-01
2014,Jan,Model1,2.56,4.5,CRD,2014-01-01
2024,Oct,Model1,9.96727429099847,4.5,CRD,2024-10-01
2024,Nov,Model1,8.85645498446414,4.5,CRD,2024-11-01
2024,Dec,Model1,4.97624109523213,4.5,CRD,2024-12-01
2025,Jan,Model1,1.16118707930166,4.5,CRD,2025-01-01
2025,Feb,Model1,2.82822477693842,4.5,CRD,2025-02-01
2025,Mar,Model1,2.57170823538125,4.5,CRD,2025-03-01
2025,Apr,Model1,2.04858725263126,4.5,CRD,2025-04-01
2025,May,Model1,5.29005318512121,4.5,CRD,2025-05-01
2025,Jun,Model1,8.20172132559695,4.5,CRD,2025-06-01
2025,Jul,Model1,10.4173301455461,4.5,CRD,2025-07-01
2014,Feb,Model1,2.02,4.5,CRD,2014-02-01
2025,Aug,Model1,12.6225663657428,4.5,CRD,2025-08-01
2025,Sep,Model1,11.8546382449318,4.5,CRD,2025-09-01
2025,Oct,Model1,10.2976822572953,4.5,CRD,2025-10-01
2025,Nov,Model1,2.88559256168225,4.5,CRD,2025-11-01
2025,Dec,Model1,2.34783941308352,4.5,CRD,2025-12-01
2026,Jan,Model1,0.71335742265717506,4.5,CRD,2026-01-01
2026,Feb,Model1,2.39851253685279,4.5,CRD,2026-02-01
2026,Mar,Model1,1.72673383561227,4.5,CRD,2026-03-01
2026,Apr,Model1,3.1340906087082,4.5,CRD,2026-04-01
2026,May,Model1,6.24812766999139,4.5,CRD,2026-05-01
2014,Mar,Model1,1.63,4.5,CRD,2014-03-01
2026,Jun,Model1,8.91668716235891,4.5,CRD,2026-06-01
2026,Jul,Model1,11.1507861010587,4.5,CRD,2026-07-01
2026,Aug,Model1,12.1213595770322,4.5,CRD,2026-08-01
2026,Sep,Model1,11.2403360272105,4.5,CRD,2026-09-01
2026,Oct,Model1,8.31886577479078,4.5,CRD,2026-10-01
2026,Nov,Model1,3.43483493017456,4.5,CRD,2026-11-01
2026,Dec,Model1,1.13129004231059,4.5,CRD,2026-12-01
2027,Jan,Model1,1.63704200131117,4.5,CRD,2027-01-01
2027,Feb,Model1,2.24467928101037,4.5,CRD,2027-02-01
2027,Mar,Model1,2.07100603835386,4.5,CRD,2027-03-01
2014,Apr,Model1,1.5,4.5,CRD,2014-04-01
2027,Apr,Model1,2.2842117781037,4.5,CRD,2027-04-01
2027,May,Model1,4.94404636060444,4.5,CRD,2027-05-01
2027,Jun,Model1,8.53632718705551,4.5,CRD,2027-06-01
2027,Jul,Model1,11.4408755718884,4.5,CRD,2027-07-01
2027,Aug,Model1,11.9973950412043,4.5,CRD,2027-08-01
2027,Sep,Model1,12.0967742315275,4.5,CRD,2027-09-01
2027,Oct,Model1,10.3811123342004,4.5,CRD,2027-10-01
2027,Nov,Model1,6.48412524862972,4.5,CRD,2027-11-01
2027,Dec,Model1,4.71342124484049,4.5,CRD,2027-12-01
2028,Jan,Model1,5.4410803551884,4.5,CRD,2028-01-01
2014,May,Model1,8.46,4.5,CRD,2014-05-01
2028,Feb,Model1,5.49684979158236,4.5,CRD,2028-02-01
2028,Mar,Model1,2.89185182932207,4.5,CRD,2028-03-01
2028,Apr,Model1,4.25936374487342,4.5,CRD,2028-04-01
2028,May,Model1,6.99466101350015,4.5,CRD,2028-05-01
2028,Jun,Model1,9.74873729562063,4.5,CRD,2028-06-01
2028,Jul,Model1,11.6008924122431,4.5,CRD,2028-07-01
2028,Aug,Model1,13.3406282067679,4.5,CRD,2028-08-01
2028,Sep,Model1,11.9516405400959,4.5,CRD,2028-09-01
2028,Oct,Model1,9.51562453894635,4.5,CRD,2028-10-01
2028,Nov,Model1,4.80635298209102,4.5,CRD,2028-11-01
2012,Mar,Model1,-0.0123054476015822,4.5,CRD,2012-03-01
2014,Jun,Model1,10.87,4.5,CRD,2014-06-01
2028,Dec,Model1,2.39660431136631,4.5,CRD,2028-12-01
2029,Jan,Model1,2.38282734012346,4.5,CRD,2029-01-01
2029,Feb,Model1,1.8080254879121,4.5,CRD,2029-02-01
2029,Mar,Model1,0.886762911504285,4.5,CRD,2029-03-01
2029,Apr,Model1,2.85717886078453,4.5,CRD,2029-04-01
2029,May,Model1,5.37309438045087,4.5,CRD,2029-05-01
2029,Jun,Model1,8.20510727197291,4.5,CRD,2029-06-01
2029,Jul,Model1,10.4686847709914,4.5,CRD,2029-07-01
2029,Aug,Model1,11.9294897791873,4.5,CRD,2029-08-01
2029,Sep,Model1,11.8648482822719,4.5,CRD,2029-09-01
2014,Jul,Model1,12.87,4.5,CRD,2014-07-01
2029,Oct,Model1,10.9302011997226,4.5,CRD,2029-10-01
2029,Nov,Model1,6.76363552803335,4.5,CRD,2029-11-01
2029,Dec,Model1,5.01601522205612,4.5,CRD,2029-12-01
2030,Jan,Model1,2.03747016031198,4.5,CRD,2030-01-01
2030,Feb,Model1,2.6346689944943,4.5,CRD,2030-02-01
2030,Mar,Model1,2.58161574923736,4.5,CRD,2030-03-01
2030,Apr,Model1,1.93959843440747,4.5,CRD,2030-04-01
2030,May,Model1,5.314784497095,4.5,CRD,2030-05-01
2030,Jun,Model1,9.41227411552704,4.5,CRD,2030-06-01
2030,Jul,Model1,11.6142796873092,4.5,CRD,2030-07-01
2014,Aug,Model1,12.6482728992189,4.5,CRD,2014-08-01
2030,Aug,Model1,13.5138784450405,4.5,CRD,2030-08-01
2030,Sep,Model1,12.5759930577585,4.5,CRD,2030-09-01
2030,Oct,Model1,9.28646604003742,4.5,CRD,2030-10-01
2030,Nov,Model1,5.10235964818521,4.5,CRD,2030-11-01
2030,Dec,Model1,2.90027986333833,4.5,CRD,2030-12-01
